지역코드,아파트,주소,층,거래일,거래금액,면적,건축년도
11500,가양강나루현대, 가양동 448-1,14층,2020 12 25,"    92,000",84.98,1999
11500,가양2단지(성지), 가양동 1461,9층,2020 12 26,"    72,300",49.56,1992
11500,강변, 가양동 1475,5층,2020 12 26,"    53,500",34.44,1992
11500,강변, 가양동 1475,4층,2020 12 26,"    61,500",39.6,1992
11500,가양6단지, 가양동 1485,3층,2020 12 28,"    59,900",39.6,1992
11500,보광드림타운, 가양동 448-10,9층,2020 12 28,"    80,000",112.83,2003
11500,가양6단지, 가양동 1485,5층,2020 12 28,"    79,800",58.65,1992
11500,마곡 보타닉, 가양동 235-4,4층,2020 12 29,"    54,000",59.8,2019
11500,가양2단지(성지), 가양동 1461,2층,2020 12 29,"    59,500",39.6,1992
11500,가양2단지(성지), 가양동 1461,11층,2020 12 29,"    61,500",39.6,1992
11500,가양6단지, 가양동 1485,6층,2020 12 30,"    76,000",49.5,1992
11500,가양도시개발9-2단지, 가양동 1490,11층,2020 12 31,"    58,000",39.6,1993
11500,강변, 가양동 1475,13층,2020 12 31,"    55,000",34.44,1992
11500,가양강나루현대, 가양동 448-1,15층,2020 12 31,"    84,000",59.76,1999
11500,벽산, 마곡동 429,14층,2020 12 1,"    81,000",84.97,1999
11500,마곡힐스테이트, 마곡동 725-1,15층,2020 12 2,"   133,000",84.98,2017
11500,한솔솔파크, 마곡동 716,3층,2020 12 2,"    96,800",79.24,2005
11500,마곡엠밸리3단지, 마곡동 736,7층,2020 12 2,"   148,500",114.86,2014
11500,마곡금호어울림, 마곡동 717,13층,2020 12 2,"    84,500",84.948,2005
11500,마곡엠밸리5단지, 마곡동 740,9층,2020 12 3,"   144,000",114.98,2014
11500,마곡엠밸리12단지, 마곡동 746-1,6층,2020 12 4,"   129,000",84.88,2016
11500,마곡13단지힐스테이트마스터, 마곡동 748,6층,2020 12 4,"    95,000",59.9825,2017
11500,마곡힐스테이트, 마곡동 725-1,2층,2020 12 5,"   105,000",59.99,2017
11500,마곡13단지힐스테이트마스터, 마곡동 748,9층,2020 12 5,"   108,500",59.9825,2017
11500,마곡엠밸리10단지, 마곡동 747,2층,2020 12 5,"   115,000",84.89,2016
11500,마곡엠밸리6단지, 마곡동 743,14층,2020 12 5,"   128,000",84.88,2014
11500,마곡13단지힐스테이트마스터, 마곡동 748,3층,2020 12 6,"   112,000",59.9855,2017
11500,마곡힐스테이트, 마곡동 725-1,10층,2020 12 6,"   109,000",59.99,2017
11500,마곡엠벨리(15단지), 마곡동 751,4층,2020 12 7,"   123,800",84.86,2014
11500,마곡엠벨리(15단지), 마곡동 751,3층,2020 12 8,"   103,000",59.79,2014
11500,마곡엠밸리7단지, 마곡동 743-4,9층,2020 12 8,"   145,000",84.95,2014
11500,마곡엠밸리4단지, 마곡동 738,8층,2020 12 9,"   129,000",84.56,2014
11500,마곡엠밸리6단지, 마곡동 743,11층,2020 12 9,"   130,000",84.88,2014
11500,마곡엠밸리3단지, 마곡동 736,11층,2020 12 12,"   123,900",84.95,2014
11500,마곡엠밸리8단지, 마곡동 741,8층,2020 12 12,"   106,700",59.79,2016
11500,마곡엠밸리6단지, 마곡동 743,1층,2020 12 15,"   128,000",114.98,2014
11500,마곡13단지힐스테이트마스터, 마곡동 748,13층,2020 12 15,"   130,000",84.9805,2017
11500,신안, 마곡동 422,1층,2020 12 16,"    68,000",89.87,1993
11500,벽산, 마곡동 429,12층,2020 12 17,"    65,500",59.98,1999
11500,한솔솔파크, 마곡동 716,1층,2020 12 19,"    77,000",59.81,2005
11500,마곡13단지힐스테이트마스터, 마곡동 748,6층,2020 12 19,"   130,900",84.9881,2017
11500,마곡엠밸리6단지, 마곡동 743,1층,2020 12 21,"   122,500",84.88,2014
11500,마곡힐스테이트, 마곡동 725-1,6층,2020 12 26,"   134,000",84.92,2017
11500,한솔솔파크, 마곡동 716,5층,2020 12 29,"    85,000",59.81,2005
11500,마곡13단지힐스테이트마스터, 마곡동 748,12층,2020 12 30,"   130,000",84.9881,2017
11500,마곡13단지힐스테이트마스터, 마곡동 748,7층,2020 12 31,"   113,000",59.9825,2017
11500,마곡수명산파크1단지, 내발산동 742,11층,2020 12 1,"    94,000",84.68,2007
11500,마곡수명산파크3단지, 내발산동 751,10층,2020 12 2,"    96,500",84.96,2007
11500,마곡수명산파크4단지, 내발산동 753,6층,2020 12 2,"    86,000",84.76,2008
11500,내츄럴3차, 내발산동 688-21,5층,2020 12 2,"    62,000",84.99,2006
11500,마곡수명산파크6단지, 내발산동 759,6층,2020 12 3,"    86,800",84.82,2007
11500,청솔숲속마을 101동, 내발산동 673-11,1층,2020 12 3,"    68,000",84.82,2006
11500,A.G.S.드림, 내발산동 674-20,3층,2020 12 3,"    34,500",65.29,2003
11500,마곡수명산파크4단지, 내발산동 753,5층,2020 12 5,"    78,000",59.84,2008
11500,신세계3차101동, 내발산동 731,3층,2020 12 7,"    64,000",84.873,2003
11500,다울, 내발산동 675-10,2층,2020 12 7,"    44,800",68.77,2004
11500,다울, 내발산동 675-10,4층,2020 12 7,"    40,000",72.9,2004
11500,우장산힐스테이트, 내발산동 657,10층,2020 12 8,"   116,000",84.98,2005
11500,우장산힐스테이트, 내발산동 657,12층,2020 12 11,"   144,500",126.65,2005
11500,마곡수명산파크2단지, 내발산동 741,2층,2020 12 11,"    95,500",84.75,2007
11500,월드메르디앙, 내발산동 659-1,11층,2020 12 12,"    85,500",84.8945,2006
11500,마곡수명산파크4단지, 내발산동 753,14층,2020 12 12,"    79,000",59.84,2008
11500,마곡수명산파크5단지, 내발산동 749,2층,2020 12 12,"    82,000",59.84,2008
11500,마곡수명산파크2단지, 내발산동 741,7층,2020 12 12,"   110,000",84.75,2007
11500,마곡수명산파크7단지, 내발산동 756,3층,2020 12 14,"    81,000",84.68,2008
11500,청솔샤르망1004동, 내발산동 671-13,4층,2020 12 14,"    59,800",84.53,2005
11500,마곡수명산파크7단지, 내발산동 756,6층,2020 12 15,"    85,000",84.53,2008
11500,우장산힐스테이트, 내발산동 657,15층,2020 12 15,"   138,000",126.65,2005
11500,마곡수명산파크4단지, 내발산동 753,1층,2020 12 16,"    73,000",59.84,2008
11500,월드메르디앙, 내발산동 659-1,2층,2020 12 17,"    84,000",84.8945,2006
11500,마곡수명산파크5단지, 내발산동 749,10층,2020 12 19,"    82,000",59.76,2008
11500,마곡수명산파크4단지, 내발산동 753,3층,2020 12 19,"    82,500",59.84,2008
11500,우장산힐스테이트, 내발산동 657,10층,2020 12 21,"   137,000",126.65,2005
11500,원다벨라빌, 내발산동 672-15,1층,2020 12 24,"    51,500",84.0152,2001
11500,마곡수명산파크4단지, 내발산동 753,10층,2020 12 26,"    90,000",84.53,2008
11500,신세계(697-5), 내발산동 697-5,9층,2020 12 26,"    56,700",84.7,2001
11500,원다벨라빌, 내발산동 672-15,9층,2020 12 27,"    60,000",81.3332,2001
11500,우장산힐스테이트, 내발산동 657,10층,2020 12 29,"   146,000",126.65,2005
11500,방화동2차태승훼미리, 방화동 885,7층,2020 12 1,"    60,000",83.57,2005
11500,방신서광, 방화동 871,6층,2020 12 1,"    65,000",100.6502,2003
11500,마곡우림필유아파트, 방화동 876,10층,2020 12 1,"    71,500",74.946,2003
11500,삼미, 방화동 585-4,1층,2020 12 2,"    54,500",58.29,1982
11500,장미, 방화동 841,5층,2020 12 3,"    50,000",49.2,1994
11500,동성, 방화동 817,2층,2020 12 3,"    63,000",76.8,1993
11500,마곡서광(치현마을), 방화동 860,9층,2020 12 3,"    51,000",59.67,1998
11500,방화5, 방화동 814,2층,2020 12 3,"    59,500",49.77,1994
11500,방화동동부센트레빌(875번지), 방화동 875,9층,2020 12 4,"    83,000",84.97,2003
11500,한미(286-1), 방화동 286-1,3층,2020 12 4,"    48,800",47.22,1988
11500,마곡청구아파트, 방화동 859,14층,2020 12 4,"    59,500",59.91,1998
11500,삼정코아, 방화동 567-4,3층,2020 12 4,"    45,000",83.23,2004
11500,마곡나루경남아파트, 방화동 207-5,1층,2020 12 5,"    71,000",84.29,1991
11500,방화12도시개발공사, 방화동 852,7층,2020 12 5,"    52,700",51.03,1994
11500,마곡일성트루엘, 방화동 897,6층,2020 12 5,"    79,000",59.978,2013
11500,마곡일성트루엘, 방화동 897,8층,2020 12 5,"    74,000",59.978,2013
11500,신안네트빌1단지, 방화동 868,3층,2020 12 5,"    60,400",84.0164,2002
11500,마곡경남아너스빌, 방화동 888,6층,2020 12 6,"    70,000",59.91,2007
11500,방화12도시개발공사, 방화동 852,9층,2020 12 6,"    40,800",39.58,1994
11500,신동아, 방화동 796,3층,2020 12 6,"    55,000",59.4,1995
11500,방화메이빌, 방화동 902,9층,2020 12 7,"    50,000",51.8976,2017
11500,방화5, 방화동 814,5층,2020 12 7,"    47,000",39.6,1994
11500,마곡서광(치현마을), 방화동 860,10층,2020 12 7,"    58,000",84.93,1998
11500,방화동동부센트레빌(875번지), 방화동 875,15층,2020 12 7,"    87,000",114.99,2003
11500,방화메이빌, 방화동 902,3층,2020 12 8,"    41,000",44.8323,2017
11500,청솔, 방화동 832,14층,2020 12 8,"    41,000",39.36,1994
11500,동성, 방화동 817,13층,2020 12 8,"    67,500",76.8,1993
11500,마곡경남아너스빌, 방화동 888,2층,2020 12 8,"    78,000",84.98,2007
11500,방화그린, 방화동 839,10층,2020 12 8,"    50,500",49.77,1993
11500,마곡나루경남아파트, 방화동 207-5,5층,2020 12 9,"    75,000",84.29,1991
11500,방화동2차태승훼미리, 방화동 885,12층,2020 12 9,"    64,000",83.57,2005
11500,대림e-편한세상, 방화동 874,14층,2020 12 9,"    69,800",111.07,2003
11500,개화, 방화동 819,2층,2020 12 9,"    80,000",133.98,1994
11500,길훈, 방화동 201-1,8층,2020 12 10,"    69,500",65.88,1989
11500,개화, 방화동 819,9층,2020 12 11,"    87,000",101.86,1994
11500,마곡경남아너스빌, 방화동 888,6층,2020 12 11,"    84,800",84.98,2007
11500,방화12도시개발공사, 방화동 852,15층,2020 12 11,"    53,000",51.03,1994
11500,"월드메르디앙 201동,202동", 방화동 879,12층,2020 12 12,"    64,900",84.82,2004
11500,길훈, 방화동 201-1,2층,2020 12 12,"    62,000",65.88,1989
11500,장미, 방화동 841,4층,2020 12 12,"    55,000",59.04,1994
11500,마곡우림필유아파트, 방화동 876,3층,2020 12 13,"    75,000",84.528,2003
11500,대림e-편한세상, 방화동 874,14층,2020 12 13,"    73,000",84.67,2003
11500,방화12도시개발공사, 방화동 852,14층,2020 12 13,"    60,000",59.34,1994
11500,현대, 방화동 793,14층,2020 12 14,"    73,000",84.99,1993
11500,방신서광, 방화동 871,2층,2020 12 14,"    60,500",84.3819,2003
11500,장미, 방화동 841,11층,2020 12 15,"    52,000",59.04,1994
11500,마곡보타닉경남아너스빌, 방화동 883,7층,2020 12 16,"    80,000",84.9941,2005
11500,방화메이빌, 방화동 902,2층,2020 12 17,"    55,000",50.5074,2017
11500,방화그린, 방화동 839,6층,2020 12 17,"    43,000",39.76,1993
11500,한진로즈힐, 방화동 579,4층,2020 12 18,"    71,000",84.93,2004
11500,방화5, 방화동 814,11층,2020 12 18,"    53,000",39.6,1994
11500,방화5, 방화동 814,4층,2020 12 18,"    39,500",33.18,1994
11500,장미, 방화동 841,11층,2020 12 18,"    45,800",39.96,1994
11500,동부센트레빌, 방화동 870,8층,2020 12 18,"    68,500",84.96,2003
11500,신동아, 방화동 796,6층,2020 12 19,"    56,000",59.4,1995
11500,방화5, 방화동 814,7층,2020 12 19,"    51,000",39.6,1994
11500,마곡경남아너스빌, 방화동 888,5층,2020 12 19,"    81,700",84.98,2007
11500,우림루미아트, 방화동 873,6층,2020 12 19,"    71,500",84.971,2003
11500,방화그린, 방화동 839,15층,2020 12 21,"    37,200",33.18,1993
11500,태승훼미리4차, 방화동 891,5층,2020 12 21,"    54,800",125.7,2008
11500,한오, 방화동 547-11,2층,2020 12 21,"    24,300",47.06,1988
11500,방화그린, 방화동 839,1층,2020 12 22,"    42,000",39.76,1993
11500,마곡나루경남아파트, 방화동 207-5,8층,2020 12 23,"    79,000",84.29,1991
11500,방화4단지, 방화동 831,14층,2020 12 23,"    81,500",134.65,1994
11500,길성그랑프리텔, 방화동 867,11층,2020 12 24,"    64,500",57.97,2002
11500,방화4단지, 방화동 831,7층,2020 12 24,"    83,750",100.35,1994
11500,대림e-편한세상, 방화동 874,12층,2020 12 24,"    71,200",84.67,2003
11500,청솔, 방화동 832,4층,2020 12 24,"    44,500",39.36,1994
11500,개화, 방화동 819,7층,2020 12 25,"    89,000",101.86,1994
11500,마곡일성트루엘, 방화동 897,5층,2020 12 26,"    72,000",59.978,2013
11500,방화5, 방화동 814,9층,2020 12 26,"    52,000",39.6,1994
11500,방화동동부센트레빌(875번지), 방화동 875,5층,2020 12 26,"    84,800",84.97,2003
11500,방화12도시개발공사, 방화동 852,2층,2020 12 26,"    39,500",39.58,1994
11500,방화5, 방화동 814,1층,2020 12 26,"    39,000",33.18,1994
11500,방화12도시개발공사, 방화동 852,8층,2020 12 28,"    41,000",39.58,1994
11500,삼정코아, 방화동 567-4,6층,2020 12 28,"    50,000",83.74,2004
11500,방화12도시개발공사, 방화동 852,10층,2020 12 28,"    60,000",59.34,1994
11500,방화5, 방화동 814,9층,2020 12 29,"    40,000",33.18,1994
11500,신안네트빌1단지, 방화동 868,3층,2020 12 29,"    65,000",84.0164,2002
11500,신안네트빌1단지, 방화동 868,8층,2020 12 29,"    56,500",57.7467,2002
11500,마곡청구아파트, 방화동 859,1층,2020 12 29,"    60,000",59.91,1998
11500,길훈, 방화동 201-1,6층,2020 12 30,"    70,700",65.88,1989
11500,방화5, 방화동 814,12층,2020 12 30,"    48,500",39.6,1994
11500,방화5, 방화동 814,9층,2020 12 30,"    52,300",39.6,1994
11500,방화12도시개발공사, 방화동 852,11층,2020 12 30,"    42,500",39.58,1994
11500,동성, 방화동 817,10층,2020 12 30,"    67,300",64.65,1993
11500,방화5, 방화동 814,1층,2020 12 31,"    45,000",39.6,1994
11500,마곡현대아파트, 방화동 863,1층,2020 12 31,"    65,000",84.95,1999
11500,"월드메르디앙 201동,202동", 방화동 879,10층,2020 12 31,"    70,800",84.93,2004
11500,삼정코아, 방화동 567-4,4층,2020 12 31,"    43,000",71.18,2004
11500,장미, 방화동 841,8층,2020 12 31,"    50,900",49.2,1994
11500,치현마을동일스위트리버, 방화동 880,5층,2020 12 31,"    69,700",84.9829,2004
11260,동원베네스트, 면목동 1508,11층,2020 12 1,"    69,500",84.86,2003
11260,늘푸른동아, 면목동 715,11층,2020 12 2,"    85,000",114.73,2002
11260,한신, 면목동 193-1,3층,2020 12 3,"    51,000",58.46,1988
11260,한신, 면목동 193-1,4층,2020 12 3,"    67,000",84.92,1988
11260,한양수자인사가정파크, 면목동 1543,11층,2020 12 4,"    89,400",59.9816,2019
11260,동원베네스트, 면목동 1508,12층,2020 12 4,"    67,900",84.86,2003
11260,현대, 면목동 1502,1층,2020 12 4,"    60,000",84.99,1994
11260,신영, 면목동 538,5층,2020 12 4,"     8,500",14.43,2013
11260,라온프라이빗, 면목동 1544,27층,2020 12 5,"   105,000",84.97,2020
11260,한건브리앙, 면목동 88-52,4층,2020 12 5,"    34,700",57.36,2004
11260,한건브리앙, 면목동 88-52,6층,2020 12 5,"    45,000",84.81,2004
11260,현대휴온, 면목동 1535,7층,2020 12 5,"    21,300",30.24,2013
11260,용마금호타운, 면목동 494,12층,2020 12 5,"    69,000",84.9,1992
11260,한신, 면목동 193-1,9층,2020 12 5,"    23,800",27.0,1988
11260,풍림, 면목동 1514,1층,2020 12 6,"    41,000",59.4,1997
11260,동성네스트빌, 면목동 181-30,10층,2020 12 7,"    24,500",44.1425,2008
11260,한강훼미리(138-28), 면목동 138-28,4층,2020 12 7,"    55,000",84.75,2004
11260,늘푸른동아, 면목동 715,13층,2020 12 9,"    64,000",59.65,2002
11260,두산4, 면목동 1522,10층,2020 12 9,"    79,000",84.86,2000
11260,경남아너스빌, 면목동 1529,9층,2020 12 10,"    76,000",84.961,2006
11260,한신, 면목동 193-1,10층,2020 12 12,"    24,000",27.0,1988
11260,용마금호타운, 면목동 494,15층,2020 12 12,"    79,500",84.9,1992
11260,한신, 면목동 193-1,7층,2020 12 14,"    54,500",58.46,1988
11260,성원상떼빌, 면목동 1515,1층,2020 12 16,"    54,400",59.91,1997
11260,사가정센트럴아이파크, 면목동 164-10,18층,2020 12 16,"   130,000",84.87,2020
11260,면목삼익, 면목동 1516,9층,2020 12 17,"    58,500",59.5,1997
11260,진성그린건설 테라스 아파트, 면목동 173-21,3층,2020 12 17,"    27,000",63.98,2015
11260,한신, 면목동 193-1,5층,2020 12 17,"    31,000",35.3,1988
11260,한신, 면목동 193-1,6층,2020 12 17,"    31,500",35.3,1988
11260,용마한신, 면목동 1077-1,14층,2020 12 17,"    38,500",35.44,1990
11260,동성네스트빌101, 면목동 1339-2,1층,2020 12 18,"    38,800",75.76,2001
11260,용마한신, 면목동 1077-1,9층,2020 12 18,"    47,000",44.35,1990
11260,마젤란21, 면목동 1531,4층,2020 12 18,"    70,000",78.941,2007
11260,면목삼익, 면목동 1516,21층,2020 12 18,"    55,900",59.5,1997
11260,한신, 면목동 193-1,13층,2020 12 19,"    44,500",44.5,1988
11260,동원베네스트, 면목동 1508,11층,2020 12 19,"    62,000",84.86,2003
11260,두산2, 면목동 1510,22층,2020 12 19,"    90,000",134.2,1995
11260,늘푸른동아, 면목동 715,11층,2020 12 21,"    60,000",59.65,2002
11260,사가정센트럴아이파크, 면목동 164-10,3층,2020 12 23,"   143,000",114.93,2020
11260,두산1, 면목동 1500,15층,2020 12 23,"    65,000",84.87,1993
11260,용마한신, 면목동 1077-1,6층,2020 12 26,"    34,000",35.44,1990
11260,신성, 면목동 1519,12층,2020 12 28,"    50,000",59.91,1998
11260,현대, 면목동 1502,6층,2020 12 29,"    68,800",72.63,1994
11260,현대, 면목동 1502,5층,2020 12 29,"    67,000",72.63,1994
11260,동부아파트, 상봉동 495,9층,2020 12 1,"    74,000",84.99,1999
11260,건영1, 상봉동 1,5층,2020 12 1,"    75,000",84.96,1997
11260,"엘지, 쌍용아파트", 상봉동 484,3층,2020 12 1,"    59,000",68.12,1996
11260,상봉베스트원, 상봉동 101-19,8층,2020 12 1,"    19,500",22.14,2019
11260,상봉 듀오트리스, 상봉동 501,13층,2020 12 2,"   104,200",117.07,2016
11260,프레미어스엠코, 상봉동 500,39층,2020 12 4,"   122,000",111.56,2013
11260,건영2차아파트, 상봉동 63,7층,2020 12 5,"    75,500",84.96,1996
11260,"엘지, 쌍용아파트", 상봉동 484,10층,2020 12 5,"    61,000",68.12,1996
11260,동일스카이시티 101동, 상봉동 284-11,2층,2020 12 5,"    32,500",62.58,2009
11260,레그노시티, 상봉동 89-10,7층,2020 12 5,"    35,000",37.583,2020
11260,건영1, 상봉동 1,7층,2020 12 8,"    73,000",84.96,1997
11260,우정아파트, 상봉동 496,6층,2020 12 10,"    74,700",81.783,2002
11260,레그노시티, 상봉동 89-10,4층,2020 12 10,"    35,000",37.583,2020
11260,건영2차아파트, 상봉동 63,21층,2020 12 12,"    79,000",84.96,1996
