지역코드,단지,주소,층,거래일,거래금액,면적,건축년도
11530,몽삐에뜨3차, 구로동 1127-25,8층,2020 2 10,"22,700",29.63,2019
11530,비즈트위트 레인보우, 구로동 44-5,12층,2020 2 10,"12,300",19.61,2012
11530,예성유토피아(186-7), 구로동 186-7,13층,2020 2 10,"28,700",56.25,2005
11530,대림역 와이즈플레이스, 구로동 98-4,10층,2020 2 11,"13,500",29.99,2012
11530,하나가드리움(186-17), 구로동 186-17,2층,2020 2 11,"10,500",25.92,2002
11530,오피스텔 미래지오, 구로동 810,3층,2020 2 12,"11,800",21.28,2004
11530,신도림 쌍용플래티넘 노블, 구로동 46,3층,2020 2 14,"35,500",76.24,2006
11530,SK 허브수, 구로동 650-4,4층,2020 2 14,"28,000",59.12,2005
11530,비즈트위트 오렌지, 구로동 44-8,9층,2020 2 14,"11,000",17.81,2013
11530,예성유토피아(186-7), 구로동 186-7,7층,2020 2 15,"28,500",56.25,2005
11530,대림역 와이즈플레이스, 구로동 98-4,8층,2020 2 17,"15,500",29.85,2012
11530,종인아네스트, 구로동 110,5층,2020 2 17,"10,900",19.47,2012
11530,몽삐에뜨3차, 구로동 1127-25,5층,2020 2 17,"22,700",29.61,2019
11530,SK 허브수, 구로동 650-4,11층,2020 2 18,"18,800",37.53,2005
11530,몽삐에뜨3차, 구로동 1127-25,6층,2020 2 19,"19,800",21.96,2019
11530,몽삐에뜨3차, 구로동 1127-25,6층,2020 2 20,"19,700",21.96,2019
11530,한솔로이젠트, 구로동 103-11,6층,2020 2 21,"13,500",35.7,2006
11530,예성유토피아(187-3), 구로동 187-3,14층,2020 2 22,"28,000",56.25,2005
11530,예성유토피아(187-3), 구로동 187-3,11층,2020 2 22,"22,800",40.68,2005
11530,비즈트위트 레드, 구로동 104-8,12층,2020 2 24,"19,750",28.06,2016
11530,SK 허브수, 구로동 650-4,9층,2020 2 25,"29,700",59.12,2005
11530,인화오벨리아, 가리봉동 135-68,8층,2020 2 29,"10,500",30.0,2002
11530,해츠빌, 오류동 76-2,6층,2020 2 3,"24,900",45.26,2018
11530,이좋은집, 오류동 46-1,10층,2020 2 12,"13,800",34.07,2005
11530,삼백리치빌, 오류동 73-6,9층,2020 2 14,"30,000",77.78,2004
11530,(47-24), 오류동 47-24,11층,2020 2 15,"11,900",20.97,2017
11530,예성 라온팰리스, 오류동 33-33,15층,2020 2 18,"32,000",93.78,2007
11530,칸타빌레5차, 오류동 59-20,18층,2020 2 21,"15,500",21.47,2019
11530,이좋은집, 오류동 46-1,12층,2020 2 22,"14,000",34.07,2005
11530,예성라온팰리스, 오류동 33-1,10층,2020 2 25,"35,000",113.57,2007
11290,해피엔딩 오피스텔, 동소문동6가 143-5,6층,2020 2 16,"18,000",29.47,2003
11290,동선아르텔, 동선동1가 85-66,6층,2020 2 4,"11,000",21.25,2002
11290,동선아르텔, 동선동1가 85-66,7층,2020 2 14,"9,500",21.46,2002
11290,명남더블레스, 하월곡동 90-1817,5층,2020 2 1,"24,400",45.19,2019
11290,명남더블레스, 하월곡동 90-1817,3층,2020 2 3,"12,600",14.25,2019
11290,명남더블레스, 하월곡동 90-1817,2층,2020 2 3,"12,600",14.25,2019
11290,명남더블레스, 하월곡동 90-1817,5층,2020 2 6,"25,400",45.49,2019
11290,성북힐스테이트, 하월곡동 88-64,3층,2020 2 17,"37,000",57.61,2007
11290,명남더블레스, 하월곡동 90-1817,4층,2020 2 17,"13,000",14.25,2019
11290,명남더블레스, 하월곡동 90-1817,4층,2020 2 24,"25,400",45.49,2019
11290,명남더블레스, 하월곡동 90-1817,3층,2020 2 27,"18,600",26.27,2019
11290,명남더블레스, 하월곡동 90-1817,3층,2020 2 27,"24,000",45.19,2019
11290,명남더블레스, 하월곡동 90-1817,2층,2020 2 28,"23,900",41.23,2019
11170,갈월동 에이트리움, 갈월동 101-49,11층,2020 2 4,"23,000",31.47,2004
11170,센트레빌아스테리움서울, 동자동 45,12층,2020 2 1,"49,000",47.39,2013
11170,센트레빌아스테리움서울, 동자동 45,14층,2020 2 25,"66,000",72.58,2013
11170,서울역풍림아이원플러스, 서계동 219-17,12층,2020 2 11,"29,000",28.11,2004
11170,서울역풍림아이원플러스, 서계동 219-17,12층,2020 2 17,"29,900",28.11,2004
11170,e테크밸리, 원효로3가 51-37,6층,2020 2 5,"14,900",38.12,2003
11170,리첸시아 용산B, 문배동 40-31,2층,2020 2 5,"41,300",51.95,2010
11170,용산큐브, 문배동 24-4,13층,2020 2 10,"18,900",17.46,2013
11170,리첸시아 용산B, 문배동 40-31,3층,2020 2 15,"44,500",56.37,2010
11170,용산KCC웰츠타워, 문배동 11-10,3층,2020 2 20,"34,000",37.07,2015
11170,용산씨제이나인파크, 문배동 24-6,11층,2020 2 22,"61,500",71.39,2007
11170,용산KCC웰츠타워, 문배동 11-10,4층,2020 2 29,"38,800",38.48,2015
11170,대우 월드마크 용산, 한강로1가 64,24층,2020 2 12,"89,500",86.38,2007
11170,용산파크자이, 한강로1가 50-1,21층,2020 2 14,"37,000",37.26,2005
11170,용산파크자이, 한강로1가 50-1,28층,2020 2 15,"41,000",39.25,2005
11170,용산파크자이, 한강로1가 50-1,8층,2020 2 15,"25,900",28.46,2005
11170,용산파크자이, 한강로1가 50-1,5층,2020 2 19,"29,500",33.46,2005
11170,한강로벽산메가트리움, 한강로2가 2-8,18층,2020 2 1,"25,500",29.54,2005
11200,센트라스, 하왕십리동 1070,14층,2020 2 10,"28,200",29.16,2016
11200,리오파크 오피스텔, 하왕십리동 898-2,5층,2020 2 10,"14,700",23.88,2011
11200,센트라스, 하왕십리동 1070,21층,2020 2 19,"29,000",29.16,2016
11200,센트라스, 하왕십리동 1070,23층,2020 2 20,"29,800",29.16,2016
11200,동인 레반트 오피스텔, 하왕십리동 903-3,14층,2020 2 22,"17,750",27.54,2005
11200,센트라스, 하왕십리동 1070,24층,2020 2 29,"31,000",32.53,2016
11200,센트라스, 하왕십리동 1070,18층,2020 2 29,"31,000",32.53,2016
11200,신한넥스텔, 도선동 14,13층,2020 2 24,"10,500",19.63,1998
11200,마장동청계아르테미스, 마장동 778-5,2층,2020 2 3,"28,500",69.12,2007
11200,고운타워, 마장동 474-5,7층,2020 2 12,"11,200",23.1,2010
11200,고운타워, 마장동 474-5,6층,2020 2 12,"11,500",23.8,2010
11200,서울숲 더샵, 행당동 377,2층,2020 2 1,"34,000",32.49,2014
11200,성동샤르망, 행당동 192-29,12층,2020 2 11,"15,100",24.84,2004
11200,성동샤르망, 행당동 192-29,11층,2020 2 21,"15,100",24.84,2004
11200,성원상떼뷰, 옥수동 475,5층,2020 2 14,"17,000",29.54,2004
11200,이에스에이리버하우스, 성수동1가 13-12,9층,2020 2 1,"31,000",39.15,2004
11200,성수동 뉴타운오피스텔, 성수동1가 72-69,3층,2020 2 6,"18,500",32.39,2003
11200,아트빌딩, 성수동1가 685-308,5층,2020 2 7,"17,000",26.78,2003
11200,뚝섬리버빌, 성수동1가 13-117,8층,2020 2 14,"28,500",50.98,2005
11200,이에스에이리버하우스, 성수동1가 13-12,13층,2020 2 14,"45,000",63.74,2004
11200,백산오피스텔, 성수동1가 671-23,6층,2020 2 25,"25,000",23.65,2002
11200,백산오피스텔, 성수동1가 671-23,5층,2020 2 25,"45,000",23.65,2002
11200,성원상떼뷰오피스텔, 성수동2가 277-37,2층,2020 2 3,"14,800",28.47,2003
11200,성원상떼뷰오피스텔, 성수동2가 277-37,8층,2020 2 19,"13,850",24.84,2003
11380,백운오피스텔, 불광동 272-22,6층,2020 2 20,"31,000",17.55,2002
11380,연신엘피스, 대조동 186-3,8층,2020 2 6,"18,850",16.71,2019
11380,연신엘피스, 대조동 186-3,8층,2020 2 7,"21,590",19.12,2019
11380,연신엘피스, 대조동 186-3,11층,2020 2 7,"21,700",19.12,2019
11380,연신엘피스, 대조동 186-3,7층,2020 2 9,"18,850",16.71,2019
11380,연신엘피스, 대조동 186-3,6층,2020 2 11,"18,850",16.71,2019
11380,연신엘피스, 대조동 186-3,7층,2020 2 11,"18,850",16.71,2019
11380,연신엘피스, 대조동 186-3,5층,2020 2 11,"18,750",16.71,2019
11380,연신엘피스, 대조동 186-3,6층,2020 2 11,"18,850",16.71,2019
11380,연신엘피스, 대조동 186-3,7층,2020 2 11,"18,850",16.71,2019
11380,연신엘피스, 대조동 186-3,5층,2020 2 12,"18,750",16.71,2019
11380,연신엘피스, 대조동 186-3,4층,2020 2 21,"18,750",16.71,2019
11380,동인에버빌, 응암동 109-15,3층,2020 2 1,"15,800",16.65,2019
11380,동인에버빌, 응암동 109-15,7층,2020 2 1,"16,800",16.93,2019
11380,동인에버빌, 응암동 109-15,6층,2020 2 1,"16,800",16.93,2019
11380,동인에버빌, 응암동 109-15,5층,2020 2 1,"16,500",16.65,2019
11380,동인에버빌, 응암동 109-15,7층,2020 2 1,"16,800",16.93,2019
11380,해들목휴먼빌, 응암동 96-35,2층,2020 2 4,"31,000",61.95,2018
11380,동인에버빌, 응암동 109-15,9층,2020 2 5,"16,800",16.93,2019
11380,동인에버빌, 응암동 109-15,2층,2020 2 5,"15,500",16.65,2019
11380,동건하이빌, 응암동 121-25,2층,2020 2 7,"24,600",48.19,2019
11380,동인에버빌, 응암동 366-6,5층,2020 2 8,"21,000",27.38,2019
11380,동인에버빌, 응암동 109-15,8층,2020 2 10,"16,800",16.65,2019
11380,동인에버빌, 응암동 109-15,5층,2020 2 10,"16,500",16.65,2019
11380,첼라오피스텔, 응암동 601-9,3층,2020 2 10,"11,100",29.94,2004
11380,동인에버빌, 응암동 366-6,4층,2020 2 12,"20,500",27.38,2019
11380,동인에버빌, 응암동 366-6,6층,2020 2 12,"21,000",27.85,2019
11380,동인에버빌, 응암동 109-15,6층,2020 2 15,"16,800",16.93,2019
11380,아우르미, 응암동 125-11,8층,2020 2 15,"32,900",57.45,2019
11380,미성드림투유, 응암동 116-15,4층,2020 2 17,"7,400",16.2,2002
11380,아우르미, 응암동 125-11,3층,2020 2 18,"32,000",57.45,2019
11380,CJ드림시티(91-8), 응암동 91-8,4층,2020 2 18,"12,000",23.04,2004
11380,에스클래스, 응암동 85-19,3층,2020 2 18,"21,250",29.96,2017
11380,에스클래스, 응암동 85-19,4층,2020 2 18,"21,250",29.96,2017
11380,미성드림투유, 응암동 116-15,6층,2020 2 19,"7,500",16.2,2002
11410,유원골든타워오피스텔, 충정로2가 191,16층,2020 2 3,"20,000",33.6,1992
11410,충정리시온, 충정로3가 465,3층,2020 2 17,"15,700",29.44,2004
11410,충정리시온, 충정로3가 465,3층,2020 2 17,"17,900",33.74,2004
11410,SK리쳄블, 합동 116,11층,2020 2 17,"27,300",41.57,2005
11410,SK리쳄블, 합동 116,4층,2020 2 27,"26,400",41.57,2005
11410,이편한세상신촌, 북아현동 1013,5층,2020 2 6,"30,800",27.42,2018
11410,신촌푸르지오시티, 대현동 104-5,18층,2020 2 3,"24,300",25.76,2014
11410,신촌가이아, 대현동 27-20,10층,2020 2 6,"14,950",22.74,2005
11410,신촌푸르지오시티, 대현동 104-5,11층,2020 2 8,"24,000",26.75,2014
11410,신촌푸르지오시티, 대현동 104-5,12층,2020 2 10,"26,500",28.43,2014
11410,유씨유 이대, 대현동 90-77,17층,2020 2 15,"23,000",17.66,2018
11410,신촌자이엘라, 대현동 104-36,11층,2020 2 15,"27,500",28.3,2014
11410,신촌푸르지오시티, 대현동 104-5,6층,2020 2 18,"25,500",28.43,2014
11410,영타운 지웰 에스테이트, 대현동 37-32,6층,2020 2 19,"20,000",20.27,2017
11410,신촌푸르지오시티, 대현동 104-5,13층,2020 2 21,"25,500",25.76,2014
11410,신촌푸르지오시티, 대현동 104-5,4층,2020 2 22,"22,800",23.7,2014
11410,홍익사랑, 창천동 490,9층,2020 2 1,"22,500",44.22,2004
11410,신촌 르메이에르타운5, 창천동 29-81,15층,2020 2 4,"20,500",26.22,2005
11410,아남오피스텔, 창천동 20-41,15층,2020 2 11,"17,400",28.08,2004
11410,THE연희힐, 연희동 218-11,3층,2020 2 3,"22,350",18.92,2018
11410,브라운스톤 연희, 연희동 194-30,6층,2020 2 5,"22,300",28.79,2007
11410,현대싱그런, 연희동 340-27,5층,2020 2 6,"56,000",115.53,2007
11410,시아 루비움, 연희동 78-4,7층,2020 2 7,"9,500",19.25,2004
11410,브라운스톤 연희, 연희동 194-30,7층,2020 2 18,"62,000",132.63,2007
11410,시아 루비움, 연희동 78-4,7층,2020 2 18,"9,000",19.25,2004
11410,현대싱그런, 연희동 340-27,4층,2020 2 18,"40,000",87.59,2007
11410,브라운스톤 연희, 연희동 194-30,11층,2020 2 18,"39,500",64.41,2007
11410,디에이원파크, 홍은동 400-3,8층,2020 2 5,"26,000",32.7,2019
11410,디에이원파크, 홍은동 400-3,11층,2020 2 5,"26,500",32.09,2019
11410,디에이원파크, 홍은동 400-3,2층,2020 2 5,"24,700",32.7,2019
11410,디에이원파크, 홍은동 400-3,9층,2020 2 5,"26,000",32.18,2019
11410,디에이원파크, 홍은동 400-3,8층,2020 2 9,"26,000",32.09,2019
11410,디에이원파크, 홍은동 400-3,5층,2020 2 16,"25,500",32.09,2019
11410,디에이원파크, 홍은동 400-3,10층,2020 2 16,"26,500",32.09,2019
11410,디에이원파크, 홍은동 400-3,6층,2020 2 16,"26,000",32.09,2019
11650,강임하이빌, 방배동 476-1,2층,2020 2 17,"22,500",29.15,2002
11650,강임하이빌, 방배동 476-1,5층,2020 2 28,"21,000",25.44,2002
11650,트윈타워(275-3), 양재동 275-3,3층,2020 2 4,"12,000",48.14,1991
11650,이스타빌, 양재동 3-14,9층,2020 2 8,"53,000",57.14,2005
11650,트윈타워(275-3), 양재동 275-3,5층,2020 2 10,"14,000",29.02,1991
11650,트윈타워(275-3), 양재동 275-3,16층,2020 2 14,"12,000",24.07,1991
11650,트윈타워(275-4), 양재동 275-4,16층,2020 2 22,"11,000",24.07,1991
11650,트윈타워(275-4), 양재동 275-4,8층,2020 2 25,"10,100",24.07,1991
11650,윈드스톤호피스텔빌딩, 양재동 275-2,16층,2020 2 27,"16,500",40.97,1992
11650,신사샤르망에스, 잠원동 15-4,11층,2020 2 4,"20,500",23.1,2008
11650,신명스카이뷰멤버스, 서초동 1338-25,2층,2020 2 1,"17,500",28.18,2005
11650,엘지서초에클라트, 서초동 1599-2,4층,2020 2 1,"23,500",30.97,2004
11650,서초동 대우디오빌프라임, 서초동 1337-22,4층,2020 2 1,"55,000",52.28,2005
11650,서초에스알타워, 서초동 1542-13,6층,2020 2 3,"21,500",28.69,2003
11650,	(1316-4)	, 서초동 1316-4,7층,2020 2 3,"18,100",31.33,1991
11650,강남역리가스퀘어, 서초동 1308-26,5층,2020 2 4,"23,000",29.42,2012
11650,엘지서초에클라트, 서초동 1599-2,10층,2020 2 5,"25,500",31.36,2004
11650,서초현대렉시온, 서초동 1338-20,24층,2020 2 5,"30,250",33.24,2005
11650,동양라디안루키, 서초동 1600-7,10층,2020 2 6,"12,900",17.94,2004
11650,강남역 I'PARK, 서초동 1303-16,9층,2020 2 10,"24,500",24.5,2013
11650,서초쌍용플래티넘, 서초동 1445-13,7층,2020 2 10,"69,500",77.98,2006
11650,	(1588-8)	, 서초동 1588-8,4층,2020 2 10,"11,800",23.76,1991
11650,이즈타워, 서초동 1337-14,8층,2020 2 11,"25,000",38.36,2006
11650,하림인터내셔날 오피스텔, 서초동 1674-5,12층,2020 2 13,"27,500",24.12,2013
11650,강남역 2차 I'PARK, 서초동 1309-2,7층,2020 2 13,"24,500",28.88,2013
11650,동양라디안루키, 서초동 1600-7,9층,2020 2 14,"12,300",17.94,2004
11650,중앙로얄오피스텔, 서초동 1355-8,7층,2020 2 14,"12,700",30.36,1993
11650,서초메이플라워맴버스빌, 서초동 1688-6,11층,2020 2 14,"26,500",40.16,2004
11650,강남 효성 해링턴 타워, 서초동 1337-6,4층,2020 2 15,"24,000",27.81,2013
11650,강남역 I'PARK, 서초동 1303-16,12층,2020 2 15,"26,500",28.07,2013
11650,르네상스오피스텔, 서초동 1598-3,13층,2020 2 15,"24,000",49.8,1991
11650,서초현대렉시온, 서초동 1338-20,18층,2020 2 15,"30,000",34.0,2005
11650,서초현대렉시온, 서초동 1338-20,10층,2020 2 15,"29,900",34.0,2005
11650,풍림아이원플러스, 서초동 1338-1,2층,2020 2 15,"24,700",39.56,2004
11650,서초쌍용플래티넘, 서초동 1445-13,9층,2020 2 17,"43,500",56.92,2006
11650,강남역 I'PARK, 서초동 1303-16,12층,2020 2 17,"27,500",29.61,2013
11650,	(1595-2)	, 서초동 1595-2,9층,2020 2 17,"14,200",34.0,1990
11650,강남역 롯데골드로즈, 서초동 1330-6,7층,2020 2 17,"20,000",33.23,2004
11650,코리아비지니스센타, 서초동 1338-21,17층,2020 2 17,"20,000",32.63,1991
11650,코리아비지니스센타, 서초동 1338-21,17층,2020 2 17,"20,000",32.63,1991
11650,코리아비지니스센타, 서초동 1338-21,4층,2020 2 17,"20,000",32.63,1991
11650,코리아비지니스센타, 서초동 1338-21,4층,2020 2 17,"27,500",45.68,1991
11650,서초신성미소시티, 서초동 1600-4,12층,2020 2 17,"20,500",30.56,2005
11650,디아레나 서초, 서초동 1588-5,4층,2020 2 18,"24,400",22.61,2020
11650,서초월드오피스텔, 서초동 1355-3,13층,2020 2 18,"19,300",43.14,1993
11650,부띠크 모나코, 서초동 1316-5,14층,2020 2 19,"117,800",99.53,2008
11650,강남역 I'PARK, 서초동 1303-16,6층,2020 2 19,"26,500",28.07,2013
11650,이즈타워, 서초동 1337-14,4층,2020 2 19,"24,500",38.36,2006
11650,엘지서초에클라트, 서초동 1599-2,11층,2020 2 19,"29,400",40.5,2004
11650,하림인터내셔날 오피스텔, 서초동 1674-5,11층,2020 2 19,"27,700",24.12,2013
11650,디오빌강남, 서초동 1309-1,7층,2020 2 20,"21,500",32.69,2004
11650,강남역 I'PARK, 서초동 1303-16,9층,2020 2 20,"26,500",28.07,2013
11650,부띠크 모나코, 서초동 1316-5,5층,2020 2 20,"220,000",186.46,2008
11650,서초대우디오빌, 서초동 1355-17,10층,2020 2 20,"30,500",45.17,2004
11650,부띠크 모나코, 서초동 1316-5,26층,2020 2 20,"153,500",141.7,2008
11650,강남오피스텔, 서초동 1308-25,11층,2020 2 21,"17,500",35.72,2000
11650,강남역 한화오벨리스크, 서초동 1327-27,12층,2020 2 22,"21,200",26.48,2003
11650,강남역 I'PARK, 서초동 1303-16,4층,2020 2 24,"26,480",28.07,2013
11650,	(1316-4)	, 서초동 1316-4,3층,2020 2 24,"28,500",47.74,1991
11650,	(1316-4)	, 서초동 1316-4,6층,2020 2 24,"17,200",30.0,1991
11650,강남역 롯데골드로즈, 서초동 1330-6,8층,2020 2 25,"19,750",33.23,2004
11650,서초어반하이 오피스텔, 서초동 1601-10,17층,2020 2 25,"25,820",19.3,2018
11650,강남역 I'PARK, 서초동 1303-16,14층,2020 2 25,"26,900",24.73,2013
11650,서초쌍용플래티넘, 서초동 1445-13,6층,2020 2 26,"42,000",58.02,2006
11650,큐브플러스, 서초동 1598-1,4층,2020 2 26,"14,000",16.95,2004
11650,강남역 한화오벨리스크, 서초동 1327-27,7층,2020 2 27,"22,000",33.58,2003
11650,서초어반하이 오피스텔, 서초동 1601-10,6층,2020 2 27,"20,500",19.3,2018
11650,큐브플러스, 서초동 1598-1,9층,2020 2 27,"20,000",26.68,2004
11650,코업레지던스/서초동, 서초동 1679-1,10층,2020 2 27,"20,000",24.16,2004
11650,부띠크 모나코, 서초동 1316-5,11층,2020 2 27,"180,000",160.86,2008
11650,이즈타워, 서초동 1337-14,4층,2020 2 28,"24,400",38.36,2006
11650,이즈타워, 서초동 1337-14,12층,2020 2 28,"19,700",24.39,2006
11650,강남 효성 해링턴 타워, 서초동 1337-6,12층,2020 2 28,"25,300",27.81,2013
11650,서초대우디오빌, 서초동 1355-17,18층,2020 2 28,"30,000",41.09,2004
11650,부띠크 모나코, 서초동 1316-5,24층,2020 2 28,"203,000",178.37,2008
11650,강남역 롯데골드로즈, 서초동 1330-6,10층,2020 2 29,"21,000",33.23,2004
11650,이즈타워, 서초동 1337-14,11층,2020 2 29,"25,000",38.36,2006
11650,이즈타워, 서초동 1337-14,11층,2020 2 29,"25,300",38.36,2006
11650,아크로텔 강남역, 서초동 1337-2,13층,2020 2 29,"22,500",22.67,2016
11740,한화오벨리스크스위트, 명일동 48-17,10층,2020 2 3,"65,000",125.84,2005
11740,한화오벨리스크스위트, 명일동 48-17,15층,2020 2 17,"52,800",90.86,2005
11740,한화오벨리스크스위트, 명일동 48-17,9층,2020 2 22,"59,000",100.24,2005
11740,다성 이즈빌, 길동 387-2,8층,2020 2 8,"24,400",28.22,2019
11740,강동 큐브 2차, 길동 415-13,5층,2020 2 14,"12,000",17.76,2013
11740,비바체하임, 길동 97-5,3층,2020 2 24,"32,000",59.1,2019
11740,	(386-8)	, 길동 386-8,8층,2020 2 29,"8,200",33.2,1990
11740,	(120-89)	, 성내동 120-89,4층,2020 2 19,"16,000",50.64,1988
11740,브라운스톤천호, 성내동 64-13,8층,2020 2 22,"27,800",44.47,2007
11740,강동역두산위브센티움, 천호동 155-5,6층,2020 2 3,"15,000",31.43,2004
11740,S.I 팰리스, 천호동 163-15,7층,2020 2 7,"26,900",35.15,2020
