건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균,건물형태,보증금평가,월세평가,경도,위도
월드빌라(가동),역촌동 17-326,2층,2020 2 20,"    19,500/         0",71.92,21.8,2003,8944.954128440366,0.0,연립/다세대,적정보증금,적정월세,126.921427,37.606261
로얄하이빌,역촌동 8-70,4층,2020 2 24,"    25,000/         0",84.68,25.6,2000,9765.625,0.0,연립/다세대,적정보증금,적정월세,126.916517,37.608189
(29-51),역촌동 29-51,1층,2020 2 24,"    12,000/         0",39.94,12.1,1994,9917.355371900827,0.0,연립/다세대,적정보증금,적정월세,126.919327,37.604187
덕산빌라(21-7),역촌동 21-7,2층,2020 2 26,"     2,000/        40",42.09,12.7,1993,1574.803149606299,31.496062992125978,연립/다세대,적정보증금,적정월세,126.917895,37.605372
삼익하이빌(2-128),역촌동 2-128,5층,2020 2 26,"     8,000/        40",56.86,17.2,2003,4651.1627906976755,23.255813953488367,연립/다세대,적정보증금,적정월세,126.919079,37.609636
(25-165),역촌동 25-165,2층,2020 2 28,"    10,000/        40",74.44,22.5,2004,4444.444444444444,17.777777777777782,연립/다세대,적정보증금,적정월세,126.918904,37.604508
(200-91),신사동 200-91,3층,2020 2 2,"    20,000/         0",68.75,20.8,2002,9615.384615384615,0.0,연립/다세대,적정보증금,적정월세,126.909699,37.595007
유니빌라(237-408),신사동 237-408,3층,2020 2 2,"     1,000/        28",29.76,9.0,1997,1111.111111111111,31.11111111111111,연립/다세대,적정보증금,적정월세,126.906049,37.594523
그린아트빌라(266-34),신사동 266-34,3층,2020 2 3,"     4,500/        35",48.4,14.6,1992,3082.1917808219177,23.97260273972603,연립/다세대,적정보증금,적정월세,126.90422,37.601102
(237-266),신사동 237-266,3층,2020 2 3,"     8,000/         0",46.13,14.0,1991,5714.2857142857165,0.0,연립/다세대,적정보증금,적정월세,126.906213,37.596462
청운아트빌,신사동 241-10,4층,2020 2 6,"    11,000/         0",57.09,17.3,2001,6358.3815028901745,0.0,연립/다세대,적정보증금,적정월세,126.90654,37.597303
영빌라(29-69),신사동 29-69,1층,2020 2 10,"     8,500/         9",42.87,13.0,1993,6538.461538461538,6.9230769230769225,연립/다세대,적정보증금,적정월세,126.911131,37.596949
하나빌(20-21),신사동 20-21,2층,2020 2 17,"    15,000/         0",69.14,20.9,2004,7177.033492822968,0.0,연립/다세대,적정보증금,적정월세,126.911097,37.59857
태창빌라(18-2),신사동 18-2,4층,2020 2 17,"    10,000/         0",35.5,10.7,1992,9345.794392523365,0.0,연립/다세대,적정보증금,적정월세,126.909358,37.598987
송광맨션,신사동 228-16,2층,2020 2 17,"    20,000/         0",77.4,23.4,2010,8547.008547008547,0.0,연립/다세대,적정보증금,적정월세,126.908187,37.596165
천우그린빌(171-30),신사동 171-30,1층,2020 2 17,"    15,000/         0",63.08,19.1,2003,7853.4031413612565,0.0,연립/다세대,적정보증금,적정월세,126.907752,37.59107
예재빌(1-99),신사동 1-99,2층,2020 2 18,"     3,000/        75",74.1,22.4,2002,1339.2857142857147,33.48214285714286,연립/다세대,적정보증금,적정월세,126.911724,37.601333
초원빌라(283-8),신사동 283-8,1층,2020 2 21,"    12,000/         0",60.56,18.3,1992,6557.377049180327,0.0,연립/다세대,적정보증금,적정월세,126.904853,37.601162
한진빌라(1-142),신사동 1-142,3층,2020 2 25,"    30,000/         0",115.08,34.8,1993,8620.689655172413,0.0,연립/다세대,적정보증금,적정월세,126.913869,37.600263
(29-63),신사동 29-63,2층,2020 2 29,"    17,000/         0",56.34,17.0,1991,10000.0,0.0,연립/다세대,적정보증금,적정월세,126.910722,37.597089
경두빌라(1-95),신사동 1-95,1층,2020 2 29,"    19,000/         0",67.86,20.5,2000,9268.292682926827,0.0,연립/다세대,적정보증금,적정월세,126.91434,37.59979000000001
(169-10),증산동 169-10,3층,2020 2 4,"    14,000/         0",57.98,17.5,2003,8982.516414719805,2.824858757062147,연립/다세대,적정보증금,적정월세,127.08086000000002,37.560882
계산늘푸른마을(243-13),증산동 243-13,5층,2020 2 17,"    12,000/         0",47.7,14.4,2003,8333.333333333332,0.0,연립/다세대,적정보증금,적정월세,126.910038,37.58804600000001
월드씨티빌(172-9),증산동 172-9,3층,2020 2 19,"    23,500/         0",84.81,25.7,2003,9143.968871595329,0.0,연립/다세대,적정보증금,적정월세,126.907407,37.582948
(34-41),중곡동 34-41,2층,2020 2 8,"     5,000/        40",40.05,12.1,2002,4132.231404958678,33.057851239669425,연립/다세대,적정보증금,적정월세,127.084805,37.56222800000001
뜰안채,중곡동 293-21,3층,2020 2 12,"     9,000/         0",38.7,11.7,2015,7692.307692307693,0.0,연립/다세대,적정보증금,적정월세,127.087333,37.569267
일승빌라,중곡동 101-23,2층,2020 2 18,"     9,000/        55",67.95,20.6,1997,4368.9320388349515,26.69902912621359,연립/다세대,적정보증금,적정월세,127.09371000000002,37.557783
세원그린빌(28-9),중곡동 28-9,4층,2020 2 26,"    13,000/         0",50.65,15.3,2014,8496.73202614379,0.0,연립/다세대,적정보증금,적정월세,127.08598899999998,37.563508
엘림빌A,중곡동 294-1,3층,2020 2 28,"     1,000/        10",72.24,21.9,2004,456.6210045662101,4.5662100456621015,연립/다세대,적정보증금,적정월세,127.088545,37.569249
(211-37),구의동 211-37,2층,2020 2 3,"    12,000/        40",39.88,12.1,2015,9917.355371900827,33.057851239669425,연립/다세대,적정보증금,적정월세,127.093112,37.540848
(633-9),구의동 633-9,4층,2020 2 4,"     1,000/        50",64.56,19.5,2005,512.8205128205128,25.64102564102564,연립/다세대,적정보증금,적정월세,127.082206,37.54435
구의빌라트,구의동 60-79,1층,2020 2 7,"     1,000/        30",45.69,13.8,1996,724.6376811594204,21.73913043478261,연립/다세대,적정보증금,적정월세,127.09193799999998,37.548056
현진빌라(72-19),구의동 72-19,3층,2020 2 10,"    22,000/        50",75.75,22.9,2003,9606.98689956332,21.83406113537118,연립/다세대,적정보증금,적정월세,127.090943,37.548904
638-9,구의동 638-9,1층,2020 2 10,"     1,000/        30",56.32,17.0,2002,588.2352941176471,17.647058823529417,연립/다세대,적정보증금,적정월세,127.082529,37.54382
(257-104),구의동 257-104,4층,2020 2 23,"    20,000/         0",70.14,21.2,2010,6524.210047738123,33.132530120481924,연립/다세대,적정보증금,적정월세,127.077129,37.531155
원일빌딩,구의동 33-1,4층,2020 2 27,"     6,000/        60",58.16,17.6,2004,3409.090909090909,34.09090909090909,연립/다세대,적정보증금,적정월세,127.095302,37.55247
호인빌,광장동 248-38,3층,2020 2 11,"     7,000/        37",43.24,13.1,2009,5343.511450381679,28.244274809160306,연립/다세대,적정보증금,적정월세,127.10375,37.546362
경성타워,자양동 640-20,2층,2020 2 14,"     7,000/         0",28.19,8.5,2013,8235.29411764706,0.0,연립/다세대,적정보증금,적정월세,127.079184,37.529657
태용빌라,자양동 654-9,1층,2020 2 15,"     1,000/        18",36.41,11.0,1993,909.090909090909,16.363636363636363,연립/다세대,적정보증금,적정월세,127.081711,37.532091
(840-24),자양동 840-24,2층,2020 2 15,"    13,000/        30",88.71,26.8,2002,4850.746268656716,11.194029850746267,연립/다세대,적정보증금,적정월세,127.064912,37.539123
(651-19),자양동 651-19,3층,2020 2 19,"     5,000/        20",29.64,9.0,2002,5555.555555555556,22.222222222222207,연립/다세대,적정보증금,적정월세,127.081195,37.530808
한양빌라,자양동 223-19,1층,2020 2 28,"    12,000/        12",41.44,12.5,1991,9600.0,9.6,연립/다세대,적정보증금,적정월세,127.078754,37.536997
화양아트빌,화양동 17-43,5층,2020 2 1,"     6,000/        30",65.28,19.7,2004,3045.685279187817,15.228426395939088,연립/다세대,적정보증금,적정월세,127.069332,37.546691
로얄빌라B동,화양동 16-96,2층,2020 2 11,       100/        30,73.31,22.2,2002,45.04504504504504,13.513513513513512,연립/다세대,적정보증금,적정월세,127.068897,37.545336
태광3동,월계동 58,2층,2020 2 5,"    10,000/         0",41.25,12.5,1988,8000.0,0.0,연립/다세대,적정보증금,적정월세,127.063971,37.616118
(270-8),월계동 270-8,1층,2020 2 10,"    10,000/         0",43.2,13.1,1976,7633.587786259543,0.0,연립/다세대,적정보증금,적정월세,127.057635,37.632629
오성빌라,월계동 911-3,4층,2020 2 17,"    11,000/         0",38.74,11.7,1998,9401.709401709402,0.0,연립/다세대,적정보증금,적정월세,127.043485,37.63256
H+ vill,월계동 392-45,3층,2020 2 20,"     2,000/        44",21.45,6.5,2016,6923.076923076923,33.846153846153854,연립/다세대,적정보증금,적정월세,127.06916499999998,37.661914
태광마동,월계동 487-23,2층,2020 2 21,       500/        50,54.24,16.4,1987,304.8780487804878,30.48780487804878,연립/다세대,적정보증금,적정월세,127.062187,37.615672
(587-9),공릉동 587-9,4층,2020 2 1,"     5,000/         0",21.24,6.4,2002,7812.5,0.0,연립/다세대,적정보증금,적정월세,127.077312,37.621774
해성빌Y,공릉동 392-23,3층,2020 2 1,"     2,000/        35",55.1,16.7,2015,907.4443705182229,24.367930805056552,연립/다세대,적정보증금,적정월세,127.076481,37.62667800000001
JH.VILLAGE,공릉동 320-110,4층,2020 2 1,       500/        40,38.9,11.8,2013,423.72881355932196,33.89830508474576,연립/다세대,적정보증금,적정월세,127.078597,37.621369
풍산쉐르빌,공릉동 441-106,2층,2020 2 4,"    18,000/         0",69.02,20.9,2001,8612.440191387559,0.0,연립/다세대,적정보증금,적정월세,127.077758,37.626994
공릉하이츠빌리지 B동,공릉동 644-45,4층,2020 2 7,"     3,400/        70",90.28,27.3,2004,1245.4212454212457,25.64102564102564,연립/다세대,적정보증금,적정월세,127.078699,37.619604
장미빌라(645-22),공릉동 645-22,4층,2020 2 10,"    18,000/         0",67.43,20.4,1994,8823.529411764706,0.0,연립/다세대,적정보증금,적정월세,127.079092,37.619842
장미원빌라,공릉동 366-17,1층,2020 2 12,"     2,000/        60",55.995,16.9,1996,1183.431952662722,35.502958579881664,연립/다세대,적정보증금,적정월세,127.074748,37.628539
은혜하이츠빌라,공릉동 559-10,2층,2020 2 15,"    10,500/         0",36.23,11.0,1991,9545.454545454544,0.0,연립/다세대,적정보증금,적정월세,127.077161,37.623953
561-4,공릉동 561-4,4층,2020 2 18,"     2,408/        31",57.9,17.5,2019,1376.0,17.714285714285715,연립/다세대,적정보증금,적정월세,127.07646,37.622912
공릉파크빌,공릉동 517-51,3층,2020 2 19,"     1,332/        17",29.58,8.9,2019,1982.7614594773447,16.030420151502348,연립/다세대,적정보증금,적정월세,127.083365,37.65005
진한하이빌,공릉동 598-25,4층,2020 2 22,"    23,000/         0",55.065,16.7,2013,8168.278826961461,32.05128205128205,연립/다세대,적정보증금,적정월세,127.073823,37.620008
성우그린맨션,하계동 67-2,1층,2020 2 3,"    14,000/         0",61.51,18.6,1998,7526.881720430108,0.0,연립/다세대,적정보증금,적정월세,127.078602,37.636633
주함헤븐빌(159-13),하계동 159-13,3층,2020 2 18,"     1,651/        14",51.69,15.6,2012,1058.3333333333335,8.974358974358974,연립/다세대,적정보증금,적정월세,127.0723,37.635854
청구하계301및302동,하계동 275,3층,2020 2 26,"    35,000/         0",147.91,44.7,1996,7829.977628635345,0.0,연립/다세대,적정보증금,적정월세,127.071681,37.633731
"보람하이츠빌라 가, 나",상계동 148-4,1층,2020 2 3,"     2,000/        25",33.99,10.3,1993,1941.7475728155327,24.271844660194173,연립/다세대,적정보증금,적정월세,127.069782,37.665162
동양그린빌,상계동 364-36,3층,2020 2 3,"    17,000/         0",60.85,18.4,2002,9239.13043478261,0.0,연립/다세대,적정보증금,적정월세,127.064621,37.658229
중앙하이츠빌라 104동,상계동 320-88,4층,2020 2 5,"    15,500/         0",51.43,15.6,2001,9935.897435897437,0.0,연립/다세대,적정보증금,적정월세,127.069451,37.654438
진양하이빌,상계동 169-406,2층,2020 2 6,"     2,000/        50",43.74,13.2,2013,2424.2424242424245,35.60606060606061,연립/다세대,적정보증금,적정월세,127.070807,37.660269
불암빌라나동,상계동 109-54,1층,2020 2 7,"    15,000/         0",61.92,18.7,1986,8021.39037433155,0.0,연립/다세대,적정보증금,적정월세,127.077773,37.667874
신한빌라,상계동 111-231,3층,2020 2 7,"    12,000/         0",42.9,13.0,1993,7600.459242250286,0.0,연립/다세대,적정보증금,적정월세,127.140007,37.538658
천우빌라 13차 가동,상계동 146-4,1층,2020 2 10,"    14,000/         0",62.35,18.9,1997,7407.407407407409,0.0,연립/다세대,적정보증금,적정월세,127.06998,37.664732
"천우빌라 가, 나동",상계동 134-128,1층,2020 2 10,"     9,000/         5",52.28,15.8,1995,5696.202531645569,3.1645569620253164,연립/다세대,적정보증금,적정월세,127.07057,37.667385
드림타운(1016-2),상계동 1016-2,5층,2020 2 14,"    17,000/         0",58.035,17.6,2012,9659.090909090908,0.0,연립/다세대,적정보증금,적정월세,127.05766,37.673653
1118-41,상계동 1118-41,2층,2020 2 14,"     6,000/         0",18.71,5.7,2016,6589.912280701754,18.75,연립/다세대,적정보증금,적정월세,127.144959,37.535981
상계빌라(1087-8),상계동 1087-8,3층,2020 2 17,"     1,000/        60",56.2,17.0,2001,588.2352941176471,35.29411764705883,연립/다세대,적정보증금,적정월세,127.050825,37.673607
이화빌라 A,상계동 322-40,3층,2020 2 17,"    10,000/         0",38.29,11.6,1992,8620.689655172413,0.0,연립/다세대,적정보증금,적정월세,127.068565,37.656467
이도그린빌,상계동 404-18,5층,2020 2 18,"     2,311/        19",44.88,13.6,2015,1789.6323529411764,14.604341736694677,연립/다세대,적정보증금,적정월세,127.066835,37.659742
예림빌라,상계동 1122-3,3층,2020 2 20,"     8,000/         0",27.42,8.3,1994,6799.4751282357165,14.85148514851485,연립/다세대,적정보증금,적정월세,127.059356,37.67491
남전훼미리타운 B동,상계동 1087-3,1층,2020 2 20,"    17,000/         0",80.08,24.2,1998,7024.793388429754,0.0,연립/다세대,적정보증금,적정월세,127.05121,37.673691
태림빌라,상계동 135-2,4층,2020 2 20,"    10,000/         0",42.28,12.8,1994,7812.5,0.0,연립/다세대,적정보증금,적정월세,127.0692,37.666356
뉴미소홈타운,상계동 1051-6,4층,2020 2 21,       488/        43,50.74,15.3,2019,914.2177847918796,23.21596358643869,연립/다세대,적정보증금,적정월세,127.141683,37.535552
동방빌라,상계동 169-66,2층,2020 2 22,"    11,000/         0",38.99,11.8,1994,9322.033898305084,0.0,연립/다세대,적정보증금,적정월세,127.070693,37.662133
유성빌라 A동,상계동 159-3,2층,2020 2 24,"     8,500/         0",29.61,9.0,1992,9444.444444444445,0.0,연립/다세대,적정보증금,적정월세,127.069774,37.663063
성지상계빌라,상계동 1118-21,1층,2020 2 26,"     8,000/         0",48.71,14.7,1991,5442.1768707483,0.0,연립/다세대,적정보증금,적정월세,127.054412,37.675925
한신월드타운(168-8),중계동 168-8,3층,2020 2 20,"     3,940/         7",59.99,18.1,2011,2176.7955801104968,3.8674033149171283,연립/다세대,적정보증금,적정월세,127.077539,37.659367
미가온빌(A동),중계동 75-2,2층,2020 2 20,"    22,000/         0",70.43,21.3,2009,5680.751173708921,17.6056338028169,연립/다세대,적정보증금,적정월세,127.145488,37.532282
한솔빌라2차,중계동 107-19,3층,2020 2 26,"    15,000/         0",52.1,15.8,1999,9493.670886075948,0.0,연립/다세대,적정보증금,적정월세,127.08235,37.65156500000001
(154-34),중계동 154-34,1층,2020 2 26,"     9,500/         0",83.16,25.2,1986,3769.841269841271,0.0,연립/다세대,적정보증금,적정월세,127.074008,37.659835
(100-0),명일동 100,2층,2020 2 4,"    14,000/         0",50.28,15.2,1986,9210.526315789471,0.0,연립/다세대,적정보증금,적정월세,127.154357,37.548502
라임하임,명일동 312-125,5층,2020 2 17,"     2,000/         0",32.46,9.8,2015,2040.8163265306118,0.0,연립/다세대,적정보증금,적정월세,127.142367,37.552839
현대빌라,고덕동 631-1,2층,2020 2 4,"    10,000/         0",42.57,12.9,1986,7751.937984496124,0.0,연립/다세대,적정보증금,적정월세,127.152505,37.56113
