건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균
창천오피스텔, 창천동 92-7,4층,2020 9 28,"7,500/0",13.33,4.0,2002,18313.95348837209,0.0
	(188-3)	, 연희동 188-3,7층,2020 9 7,500/65,18.55,5.6,2004,892.8571428571429,116.07142857142858
시아 루비움, 연희동 78-4,3층,2020 9 22,"3,000/25",17.16,5.2,2004,5769.2307692307695,48.07692307692307
(218-11), 연희동 218-11,5층,2020 9 28,"5,000/65",18.92,5.7,2018,13157.894736842103,98.68421052631578
퍼스티안, 방학동 705-17,4층,2020 10 8,"9,000/0",20.32,6.1,2013,9468.62634256642,26.625211984171855
타임프라자, 창동 296-1,6층,2020 10 5,500/50,26.18,7.9,2004,4104.453240323444,40.45908392226533
라르플레이스1단지, 창동 749-14,3층,2020 10 8,"20,000/0",26.34,8.0,2020,13270.222851784172,32.397836775474254
JINI vill, 창동 715-9,4층,2020 10 14,"3,000/60",46.29,14.0,2012,2142.8571428571427,42.857142857142854
부강애스테이, 창동 731-123,3층,2020 10 19,"28,000/0",54.21,16.4,2020,17073.17073170732,0.0
라르플레이스2단지, 창동 749-15,7층,2020 10 26,"2,000/60",29.16,8.8,2019,10941.310975609755,34.38192904656321
리더스파크빌, 신정동 971-24,4층,2020 10 31,"16,600/0",25.78,7.8,2017,18538.90362511052,8.012820512820513
신정동대우미래사랑5차, 신정동 1290-4,3층,2020 10 31,"27,000/0",97.79,29.6,2004,10079.207880942335,2.682767513275988
	(1192-3)	, 신정동 1192-3,2층,2020 10 31,"6,500/0",17.34,5.2,2002,12638.767940654732,0.0
목동팰리스오피스텔, 목동 607-1,8층,2020 10 10,"1,000/45",18.39,5.6,2010,1785.7142857142858,80.35714285714286
한울팰리스, 목동 614-9,4층,2020 10 10,"25,000/0",39.59,12.0,2018,20833.333333333336,0.0
엠제이타운, 목동 605-17,6층,2020 10 13,"24,500/0",34.09,10.3,2018,23193.600096784925,0.0
밀레니엄오피스텔, 목동 515-7,3층,2020 10 19,500/40,19.14,5.8,2002,8506.534404030861,22.98850574712644
목동대우마이빌, 목동 603-2,8층,2020 10 20,"15,000/0",31.53,9.5,2003,15322.493615542964,0.0
한울팰리스, 목동 604-9,3층,2020 10 24,"24,000/0",40.57,12.3,2018,19403.794037940377,0.0
현대월드타워, 목동 907,8층,2020 10 24,"13,650/0",38.22,11.6,1999,13891.357892482334,0.0
파크아리온, 목동 607-22,5층,2020 10 24,"23,500/0",35.03,10.6,2018,18857.827015175117,9.174311926605505
목동오피스텔, 목동 791-21,5층,2020 10 30,"2,000/50",22.72,6.9,2004,2898.550724637681,72.46376811594202
목동 굿모닝탑, 목동 923-15,8층,2020 10 31,"50,000/180",113.0,34.2,2004,19941.52046783625,9.941520467836256
신목동샤르망오피스텔, 신월동 235-7,5층,2020 10 5,"5,000/0",23.06,7.0,2004,2921.075837742505,38.88888888888889
에이엔타워, 신월동 145-6,5층,2020 10 29,"31,500/0",56.06,17.0,2020,18421.68262653899,0.0
(547-3), 신월동 547-3,3층,2020 10 31,"21,000/0",56.8,17.2,2016,12209.302325581395,0.0
롯데캐슬 천지인, 숭인동 76,2층,2020 10 22,"1,000/70",39.6,12.0,2004,6177.025375104077,41.029801336336185
스타빌딩, 필동1가 22-2,10층,2020 10 12,"16,000/0",26.44,8.0,2003,13012.048192771086,36.14457831325301
신당역솔하임, 신당동 140-23,7층,2020 10 13,"5,000/70",26.72,8.1,2016,15418.175067297872,61.2178594634735
승리빌딩, 신당동 309-45,5층,2020 10 13,"12,000/0",22.81,6.9,2015,16666.666666666664,0.0
동대문솔하임, 흥인동 8,6층,2020 10 13,"1,000/80",25.0,7.6,2016,13435.672514619884,52.631578947368425
위더스하임, 흥인동 142-1,7층,2020 10 30,"26,000/0",29.76,9.0,2018,26216.216216216217,0.0
아미인, 황학동 836,3층,2020 10 5,"13,000/0",18.41,5.6,2014,24103.896103896106,0.0
강동 와이시티, 길동 414-4,4층,2020 10 15,300/60,18.26,5.5,2014,545.4545454545455,109.09090909090908
길동청광플러스원큐브1차, 길동 387-5,3층,2020 10 15,"12,000/0",20.45,6.2,2012,18434.886499402626,0.0
강동렘브란트, 길동 457-1,5층,2020 10 16,"12,500/0",20.78,6.3,2014,11230.158730158731,31.746031746031754
강동역에스케이허브, 길동 445-1,5층,2020 10 23,"30,000/0",47.43,14.3,2006,14785.50774738458,15.151515151515149
서울오피스텔, 암사동 501-21,5층,2020 10 16,"6,300/0",15.56,4.7,2002,13148.936170212768,0.0
한솔애리즈601동, 성내동 199-19,3층,2020 10 17,800/45,24.42,7.4,2005,6216.216216216216,40.54054054054053
더존예가, 성내동 47-16,2층,2020 10 27,"36,000/0",30.86,9.3,2019,28794.55950101139,0.0
한양 립스, 성내동 244-5,4층,2020 10 29,"11,000/0",16.37,5.0,2014,11333.333333333332,53.33333333333333
다성 이즈빌, 천호동 166-59,6층,2020 10 9,"17,400/0",21.13,6.4,2019,30491.071428571428,0.0
(169-1), 천호동 169-1,3층,2020 10 9,"3,000/65",27.75,8.4,2016,10798.611111111111,40.67460317460317
상떼 오피스텔, 천호동 554-2,2층,2020 10 12,"3,000/26",19.18,5.8,2005,4827.586206896554,47.93103448275861
천호네스빌, 천호동 170-2,1층,2020 10 13,"15,000/0",39.0,11.8,2003,12711.86440677966,0.0
더존하우스, 천호동 167-159,3층,2020 10 14,"30,500/0",57.72,17.5,2016,17690.90909090909,0.0
강동역두산위브센티움, 천호동 155-5,10층,2020 10 17,"1,000/60",31.43,9.5,2004,6796.3386727688785,34.32494279176203
다성 이즈빌, 천호동 169-9,4층,2020 10 20,"20,000/0",28.4,8.6,2016,25346.100445892185,0.0
다성 이즈빌, 천호동 167-17,5층,2020 10 21,"15,500/0",17.98,5.4,2018,25427.291073124412,0.0
성우스타팰리스, 천호동 169-12,5층,2020 10 21,"28,350/0",44.47,13.5,2019,18145.85612335261,6.255144032921811
루체167, 천호동 167-122,4층,2020 10 21,"10,325/35",20.89,6.3,2019,19200.336700336702,33.67003367003367
스카이캐슬라, 천호동 562,5층,2020 10 22,"20,000/0",20.31,6.1,2020,30322.014051522245,0.0
하이브2, 천호동 164-70,4층,2020 10 23,"15,500/0",23.4,7.1,2013,12982.657851873144,36.121490849861075
신구오피스텔, 천호동 151-2,13층,2020 10 23,"12,000/0",31.59,9.6,1997,9191.91411909371,6.468461229409401
다성이즈빌, 천호동 163-5,5층,2020 10 24,"15,000/0",21.02,6.4,2018,25056.287249893576,0.0
정암하이빌, 천호동 161-17,4층,2020 10 24,"10,300/0",23.12,7.0,2003,9363.265306122446,25.10204081632653
드림하우스, 천호동 452-6,5층,2020 10 29,"16,000/0",18.14,5.5,2018,25013.35304262134,7.8590785907859075
에코 타워빌, 천호동 167-153,5층,2020 10 30,"18,900/0",28.8,8.7,2017,19276.202770929922,10.114071752002786
천호역 한강 푸르지오시티, 천호동 425-3,11층,2020 10 31,"3,000/55",25.24,7.6,2015,11874.398305761271,38.4071910312848
리아리움더언타워, 중곡동 157-17,7층,2020 10 28,"3,000/50",15.56,4.7,2017,5840.243390248993,114.79056557700136
구의동 홀가하우스, 구의동 80-29,3층,2020 10 10,"25,000/0",27.77,8.4,2020,29761.904761904763,0.0
리버 비스타 구의, 구의동 243-13,12층,2020 10 12,"19,000/0",18.46,5.6,2019,13795.638211061101,65.632814762168
광진해모로리버뷰, 구의동 547-7,2층,2020 10 27,"1,000/90",48.74,14.7,2009,680.2721088435375,61.22448979591837
제이원하이텔, 자양동 608-21,4층,2020 10 5,"11,500/0",23.58,7.1,2004,10954.616588419403,23.14814814814815
제이 타워, 자양동 219-8,7층,2020 10 12,"3,340/11",12.92,3.9,2020,1571.180436777871,60.14435110465584
드림타운, 자양동 794,4층,2020 10 17,"3,000/50",26.68,8.1,1983,3056.671128960286,58.57504090435817
래미안프리미어팰리스, 자양동 859,4층,2020 10 23,"30,000/0",49.76,15.1,2017,10927.152317880795,52.31788079470199
타워더모스트광진아크로텔, 자양동 779,6층,2020 10 28,"16,905/0",23.97,7.3,2014,23655.60787671233,12.842465753424658
건대 메이저 캐슬, 자양동 219-24,4층,2020 10 29,"4,210/14",25.88,7.8,2020,1417.7960927960928,37.924297924297925
BLUE SKY, 화양동 111-73,9층,2020 10 19,"3,000/50",19.36,5.9,2018,5084.745762711865,84.74576271186439
화양 디펠리체, 화양동 18-9,13층,2020 10 20,"1,000/75",20.45,6.2,2019,12052.785923753669,70.38123167155425
케이타워 오피스텔 B, 화양동 21-22,4층,2020 10 21,"13,500/0",18.85,5.7,2013,17543.85964912281,26.31578947368421
세종에버그린, 화양동 17-68,2층,2020 10 21,"25,200/0",33.71,10.2,2018,24341.51853887972,0.0
케이타워 오피스텔 A, 화양동 21-23,4층,2020 10 22,"11,500/0",19.93,6.0,2013,9166.666666666666,54.44444444444446
광진캠퍼스시티, 화양동 21-20,19층,2020 10 26,"16,500/0",16.08,4.9,2017,10136.984610993084,74.10363978038217
아스하임, 화양동 111-102,8층,2020 10 27,"17,850/0",17.8,5.4,2018,15813.390313390311,83.63247863247862
SHEEL TOWER, 화양동 19-52,7층,2020 10 28,"15,000/0",26.76,8.1,2012,18518.51851851852,0.0
하이뷰오피스텔, 화양동 193,7층,2020 10 31,"22,000/0",18.43,5.6,2020,16674.710424710436,81.32239382239383
동원데쟈뷰, 군자동 355-1,4층,2020 10 30,"19,000/0",17.16,5.2,2020,11663.879598662204,108.69565217391306
스테이 더 디자이너스 군자, 군자동 473-21,15층,2020 10 30,"20,500/0",16.94,5.1,2020,30168.06722689076,32.212885154061624
왕십리 모노퍼스 주상복합, 하왕십리동 286-2,16층,2020 10 29,"21,000/0",38.67,11.7,2009,17307.69230769231,0.0
뉴센트빌, 홍익동 125-1,3층,2020 10 15,"36,750/0",50.77,15.4,2018,24894.43616492797,0.0
J&J빌딩, 도선동 276,8층,2020 10 16,"18,000/0",29.1,8.8,2014,19667.29797979798,0.0
왕십리렉스프리미엄오피스텔, 도선동 257,11층,2020 10 20,"24,000/0",18.63,5.6,2020,25057.81958801218,43.26801517067004
	(777-3)	, 마장동 777-3,9층,2020 10 22,"1,000/50",15.62,4.7,2012,14873.006310048515,24.631385356882394
	(121-5)	, 동선동1가 121-5,4층,2020 10 17,"12,000/0",17.28,5.2,2014,10682.148040638607,42.30769230769231
삼선새마을금고본사 사옥, 동선동4가 53,9층,2020 10 5,"1,000/70",21.37,6.5,2017,10613.591989430386,44.34547908232119
서울 디지털 드림타운, 가산동 494-4,14층,2020 10 12,"2,000/37",32.2,9.7,2006,2028.1652179772252,42.4230173168924
가산 지웰 에스테이트 2차, 가산동 143-6,3층,2020 10 20,"13,500/0",17.25,5.2,2018,14287.587412587407,36.582167832167826
리베라움, 가산동 142-59,4층,2020 10 23,"22,570/0",38.07,11.5,2018,19931.839818796343,0.0
대명 U타운, 가산동 153-7,6층,2020 10 24,"8,000/0",17.29,5.2,2017,5577.169452955615,51.81287964306832
	(237-16)	, 가산동 237-16,7층,2020 10 28,100/39,17.02,5.1,2003,3071.184995737425,56.372549019607845
트렌빌, 아현동 331-29,4층,2020 10 14,"35,000/0",38.65,11.7,2019,31160.96866096866,0.0
마포공덕파크팰리스Ⅱ, 공덕동 462,10층,2020 10 10,"25,000/0",33.01,10.0,2005,16391.297824456116,21.650412603150787
블레스하임-ll, 공덕동 108-65,12층,2020 10 13,"28,500/0",27.27,8.2,2020,31590.936974267992,8.935968753698663
	(15-3)	, 공덕동 15-3,4층,2020 10 17,"8,500/0",19.72,6.0,2002,10242.678652193576,17.424242424242426
공덕프로포즈Ⅱ, 신공덕동 15-80,3층,2020 10 8,"25,000/0",37.34,11.3,2015,22123.89380530973,0.0
블루마리오피스텔, 신공덕동 3-3,3층,2020 10 9,"16,800/0",18.33,5.5,2017,20496.07182940516,40.123456790123456
소미여의도골드라인, 영등포동1가 118,12층,2020 10 7,"22,000/0",22.51,6.8,2020,30570.325778302864,0.0
반포스테이, 방배동 750-10,2층,2020 10 17,"32,300/0",37.99,11.5,2016,18391.304347826088,36.95652173913044
반포래디앙 시그니처, 방배동 751-4,5층,2020 10 31,"34,000/0",29.11,8.8,2020,26275.252525252527,35.98484848484849
엘지서초에클라트, 서초동 1599-2,6층,2020 10 6,"1,000/80",30.18,9.1,2004,12116.988937447666,35.99636970172684
디오빌강남, 서초동 1309-1,8층,2020 10 12,"22,000/0",32.69,9.9,2004,11311.630299791603,47.057930810551355
부띠크 모나코, 서초동 1316-5,5층,2020 10 16,"10,000/430",124.26,37.6,2008,2160.3520180957094,123.62603378808228
큐브플러스, 서초동 1598-1,13층,2020 10 28,"16,000/0",16.95,5.1,2004,21677.900944280333,23.21977997653674
하우피스오피스텔, 봉천동 725-4,6층,2020 10 5,"1,000/50",27.38,8.3,2003,9374.66973155781,27.03940763052209
성림오피스텔, 봉천동 1628-13,3층,2020 10 6,"10,000/0",17.0,5.1,2003,19607.843137254902,0.0
관전 G타워, 봉천동 867-14,11층,2020 10 6,"3,000/65",19.76,6.0,2019,5000.0,108.33333333333334
에스타워, 봉천동 1658-16,4층,2020 10 6,"5,000/65",18.75,5.7,2020,9984.051036682615,106.75172780435938
서울대역해담채, 봉천동 867-9,3층,2020 10 7,"13,000/0",16.82,5.1,2012,25490.19607843137,0.0
봉천동 오피스텔(1628-15), 봉천동 1628-15,3층,2020 10 7,"8,000/0",17.44,5.3,2003,15094.33962264151,0.0
WD세븐스, 봉천동 858-6,9층,2020 10 8,700/50,17.22,5.2,2020,20324.746008708273,71.05708756652153
	(877-4)	, 봉천동 877-4,3층,2020 10 11,"10,000/0",12.6,3.8,2004,26469.58304853042,0.0
	(1663-10)	, 봉천동 1663-10,6층,2020 10 11,"15,000/0",15.9,4.8,2003,20833.333333333336,26.04166666666667
참오피스텔, 봉천동 1680-24,2층,2020 10 11,"3,000/30",15.82,4.8,2005,6250.0,62.5
신도림 큐브스테이트, 신도림동 436-7,12층,2020 10 22,"30,000/0",33.5,10.1,2020,17534.406791194575,30.376645912013892
하나가드리움(1127-38), 구로동 1127-38,4층,2020 10 1,"3,500/25",21.08,6.4,2002,5916.238132911392,33.30201740506329
	(1132-59)	, 구로동 1132-59,4층,2020 10 5,"10,000/0",34.02,10.3,1990,3722.3570658036674,29.86111111111111
한영선샤인빌리지, 구로동 3-81,8층,2020 10 17,"38,000/0",59.83,18.1,2017,21904.0958359398,0.0
하나세인스톤2차, 구로동 97-4,10층,2020 10 26,"3,000/35",18.37,5.6,2011,9336.466165413533,44.16666666666667
네오팰리스, 구로동 103-8,12층,2020 10 26,"1,000/50",30.55,9.2,2003,3502.0421607378125,39.586956521739125
신성스카이뷰, 구로동 508-7,4층,2020 10 28,"26,200/0",42.2,12.8,2019,20468.75,0.0
국제빌딩, 구로동 97-9,7층,2020 10 28,"7,500/0",16.07,4.9,2009,14749.943933617398,1.1661807580174928
조일뉴타워, 구로동 414-10,7층,2020 10 28,"11,000/0",66.12,20.0,2004,5500.0,0.0
신도림 쌍용플래티넘 노블, 구로동 46,4층,2020 10 30,"15,000/0",76.24,23.1,2006,11452.407292662267,5.8243727598566295
대림역포스큐, 구로동 106-2,3층,2020 10 31,"10,500/0",19.02,5.8,2015,6212.447753396029,56.67123824451412
원메디타운, 고척동 76-38,3층,2020 10 12,"29,000/0",87.43,26.4,2006,10542.929292929293,0.0
국일오피스텔, 개봉동 403-15,3층,2020 10 31,500/35,22.72,6.9,2002,1108.2125603864733,50.43478260869564
원타워3차, 오류동 58-1,14층,2020 10 26,"13,300/0",17.28,5.2,2018,22896.05770600287,14.527845036319611
	(142-1)	, 사당동 142-1,8층,2020 10 7,"5,000/0",18.26,5.5,2012,13715.283261271336,40.62788550323176
올리브 빌딩, 대방동 405-8,4층,2020 10 15,"1,000/60",20.87,6.3,2018,3703.703703703704,87.83068783068784
대방동 오피스텔, 대방동 385-22,3층,2020 10 19,"8,000/23",27.78,8.4,2003,14523.809523809523,10.952380952380953
펠리체, 녹번동 83-11,4층,2020 10 5,"10,000/0",59.64,18.0,2012,5555.555555555556,0.0
은평 미드스퀘어, 녹번동 19-121,7층,2020 10 12,"17,000/0",18.74,5.7,2020,15503.875968992244,45.69563443492452
오피스텔수안, 녹번동 27-7,4층,2020 10 20,"19,000/0",21.96,6.6,2020,27548.20936639115,3.581267217630854
에스클래스, 녹번동 144-43,3층,2020 10 25,"15,200/0",16.93,5.1,2018,27462.139327275632,0.0
파크힐, 불광동 13-11,2층,2020 10 10,"19,500/0",42.34,12.8,2017,9570.3125,23.4375
엘리사, 불광동 319-8,3층,2020 10 28,"10,000/0",38.9,11.8,2014,8050.847457627119,0.0
샹그리라, 불광동 281-41,5층,2020 10 30,"30,000/0",46.55,14.1,2020,25681.929352842002,0.0
구산아이빌, 구산동 2-8,3층,2020 10 29,"9,000/35",39.94,12.1,2016,7438.01652892562,28.925619834710744
상지하우스, 대조동 197-8,4층,2020 10 8,"25,000/0",68.9,20.8,2008,12019.23076923077,0.0
보성리엔빌, 대조동 223-3,4층,2020 10 24,"24,000/0",52.67,15.9,2012,14213.836477987421,0.0
한리옥, 대조동 223-10,7층,2020 10 29,"9,000/0",31.44,9.5,2004,10489.50404065135,6.066734074823054
(197-3), 대조동 197-3,3층,2020 10 30,"1,000/50",17.14,5.2,2020,17430.288461538457,32.19951923076924
거성리젠시, 응암동 121-52,4층,2020 10 10,"18,000/0",50.42,15.3,2012,11764.70588235294,0.0
	(118-49)	, 응암동 118-49,3층,2020 10 12,500/43,21.45,6.5,2005,3693.438914027149,42.26809954751131
래디앙, 응암동 109-12,3층,2020 10 13,"1,000/55",34.23,10.4,2003,4061.9924381606625,43.443549138642595
캐스텔가든, 응암동 89-1,4층,2020 10 13,"4,000/50",28.04,8.5,2017,2953.4634366567134,67.75825714901345
동인에버빌, 응암동 366-6,3층,2020 10 13,"19,500/0",27.85,8.4,2019,23809.52380952381,0.0
	(427-113)	, 응암동 427-113,5층,2020 10 15,"24,000/0",56.28,17.0,2014,17647.05882352941,0.0
뉴캐슬, 응암동 601-24,3층,2020 10 17,"8,000/0",21.88,6.6,2013,12944.664031620556,0.0
위산렉스빌, 응암동 589-9,3층,2020 10 20,"5,000/90",101.13,30.6,2008,1633.986928104575,29.41176470588235
힐 오피스텔, 응암동 89-30,5층,2020 10 21,500/52,22.92,6.9,2004,724.6376811594203,75.3623188405797
동인에버빌, 응암동 109-15,4층,2020 10 23,"16,200/0",16.93,5.1,2019,31921.568627450983,0.0
디우아르떼빌, 응암동 353-10,7층,2020 10 24,"30,400/0",64.48,19.5,2018,15487.179487179488,0.0
미성드림투유, 응암동 116-15,3층,2020 10 26,"6,500/0",16.2,4.9,2002,13775.510204081635,0.0
이레오피스텔, 응암동 30-1,7층,2020 10 26,"1,000/58",18.03,5.5,2018,3636.363636363636,93.63636363636363
해창위너스빌, 역촌동 43-68,3층,2020 10 5,"2,000/18",50.84,15.4,2019,1482.6839826839823,25.28860028860029
파크원, 역촌동 41-25,2층,2020 10 7,"27,000/0",53.89,16.3,2019,17725.486898997005,0.0
동인에버빌, 역촌동 43-62,6층,2020 10 7,"23,000/0",52.16,15.8,2017,14556.962025316454,0.0
하람 휴, 원효로1가 28-10,6층,2020 10 10,"26,000/0",27.27,8.2,2019,30629.091684175273,0.0
아인하우스, 원효로3가 277-36,8층,2020 10 15,"15,000/0",24.48,7.4,2014,21490.80913211348,0.0
이안용산프리미어, 문배동 3-3,4층,2020 10 10,"52,000/0",87.29,26.4,2007,15789.448319059104,13.599905209198448
용산KCC웰츠타워, 문배동 11-10,8층,2020 10 31,"28,000/0",28.14,8.5,2015,19342.47756632698,23.355609257419097
대우 월드마크 용산, 한강로1가 64,21층,2020 10 29,"75,000/0",104.29,31.5,2007,14968.245972504801,24.435590969455507
한강로 대우아이빌, 한강로2가 2-11,6층,2020 10 7,"23,000/0",33.54,10.1,2004,15911.224919936205,13.835866230147714
용산 토투벨리, 한강로2가 2-37,11층,2020 10 12,"22,560/0",33.93,10.3,2006,21902.912621359224,0.0
아네스트염창, 염창동 310,3층,2020 10 8,"16,000/8",20.86,6.3,2019,15925.77936068241,47.29806973574287
시원트레벨(266-18), 염창동 266-18,7층,2020 10 14,"27,000/0",56.8,17.2,2003,15697.674418604653,0.0
등촌노블레르, 염창동 242-5,5층,2020 10 27,"23,500/0",27.64,8.4,2020,26968.864468864464,0.0
퀸즈오피스텔, 등촌동 641-10,2층,2020 10 7,"14,500/0",14.53,4.4,2018,22792.20779220778,37.05936920222634
등촌 미르웰 한올림 3차, 등촌동 656-58,7층,2020 10 8,"14,700/0",14.41,4.4,2018,24414.421852148887,32.20620842572062
예성I라이프, 역삼동 824-13,4층,2020 10 10,"17,800/0",24.66,7.5,2004,23733.333333333336,0.0
대청타워, 개포동 13-3,8층,2020 10 24,"17,500/0",31.91,9.7,1997,13168.450265153735,18.9804935228878
한흥 삼성오피스텔, 삼성동 113-6,6층,2020 10 6,"1,000/85",16.57,5.0,2015,15748.006379585328,78.50079744816588
채널리저브, 삼성동 144-14,2층,2020 10 10,"55,000/0",62.02,18.8,2007,29255.31914893617,0.0
(157-18), 삼성동 157-18,8층,2020 10 13,"16,500/0",33.45,10.1,1999,19915.52917427665,0.0
현대썬앤빌강남, 삼성동 51-4,14층,2020 10 20,"25,300/0",22.47,6.8,2014,32703.775527304933,5.954974582425562
아르헤 타워, 삼성동 44-16,3층,2020 10 22,"40,000/0",39.58,12.0,2016,15371.379176942793,79.50819672131146
삼성역 두산위브센티움, 삼성동 158-4,2층,2020 10 23,"23,000/0",27.88,8.4,2003,16283.557325369165,33.52165256346441
동명하이텔, 잠실동 251-9,5층,2020 10 17,"16,000/0",19.47,5.9,2002,14001.47383935151,36.47752394988946
상아빌리지, 송파동 18-9,6층,2020 10 24,"16,800/0",31.35,9.5,2001,18087.719298245618,0.0
삼정 이오니아, 하계동 256-13,7층,2020 10 10,"4,000/38",26.91,8.1,2003,4692.760942760942,42.66273849607184
(101-149), 상계동 101-149,3층,2020 10 14,"7,350/0",30.34,9.2,2003,7989.130434782609,0.0
(693-2), 상계동 693-2,9층,2020 10 16,"12,000/0",31.07,9.4,1993,10215.97925130253,15.197568389057746
마블러스2, 상계동 341-15,7층,2020 10 26,"1,500/40",25.62,7.8,2003,1923.0769230769233,51.282051282051285
