건물명,주소,위도,경도
아스하임, 자양동 626-3,37.5357306,127.0832156
큐브스테이트, 자양동 680-12,37.53619054,127.0847591
결, 자양동 680-6,37.53603097,127.0844101
자양오피스텔(767-4), 자양동 767-4,37.53984011,127.0829154
타워더모스트광진아크로텔, 자양동 779,37.53749891,127.0822632
금강태극빌, 자양동 779-3,37.53725376,127.0820949
드림타운, 자양동 794,37.53773978,127.0773429
광진트라팰리스, 자양동 854,37.53191731,127.0679595
래미안프리미어팰리스, 자양동 859,37.53771272,127.08155
올림픽타워, 잠실동 175-12,37.51143628,127.0804783
잠실 포레디움, 잠실동 176,37.51119618,127.0792372
잠실동 렉스빌2차, 잠실동 176-2,37.51091326,127.0793032
"	(176-8)	", 잠실동 176-8,37.51085064,127.0795192
잠실 M타워, 잠실동 178-6,37.51107284,127.0804102
잠실아이파크, 잠실동 194,37.51005687,127.0800351
팍스빌딩, 잠실동 249,37.50545317,127.0869101
(249-10), 잠실동 249-10,37.50530479,127.0868988
(249-2), 잠실동 249-2,37.50533984,127.0873273
뜨레피움2차, 잠실동 250,37.50513706,127.086678
(250-7), 잠실동 250-7,37.50511292,127.0880737
소미골드라인, 잠실동 251-11,37.50538955,127.088311
The Cubee, 잠실동 251-13,37.50563934,127.0885242
동명하이텔, 잠실동 251-9,37.50578563,127.0888872
(294-23), 잠실동 294-23,37.50553239,127.0784907
(336-16), 잠실동 336-16,37.5043526,127.0865138
잠실포스코더샵, 잠실동 336-5,37.50417728,127.0872851
뜨레피움1차, 잠실동 336-8,37.50389144,127.0872723
갤러리아팰리스, 잠실동 40,37.51109102,127.0938817
신사샤르망에스, 잠원동 15-4,37.51574278,127.0173866
씨티21, 잠원동 76,37.50723397,127.0007596
크레신타워-Ⅰ, 잠원동 8-24,37.51809169,127.0185089
(218-11), 장위동 218-11,37.61854917,127.0442606
모아 뉴캐슬, 장위동 50-33,37.61213827,127.0582272
씨엠오스빌, 장위동 50-35,37.61208419,127.0580155
석계역 한일노벨리아시티, 장위동 8-2,37.61359483,127.0610645
제이매크로 타워, 저동2가 7-2,37.5651469,126.9905411
광화문 플래티넘, 적선동 156,37.57443854,126.9735586
정안타워빌, 정릉동 480-1,37.60291594,127.0120876
월드 오피스텔II, 정릉동 882-5,37.60856653,126.9985329
르메이에르종로타운1, 종로1가 24,35.87134383,128.590716
라움하우스, 종암동 3-1123,37.60009848,127.0345156
로얄파크빌, 종암동 3-1278,37.59941427,127.0355261
우암에이스타워, 중계동 143,37.66024917,127.0753252
새롬스타빌, 중계동 360-12,37.64849501,127.0762978
"	(506)	", 중계동 506,37.63992867,127.0642607
씨앤미, 중계동 509-1,37.64074924,127.0682362
리아리움더언타워, 중곡동 157-17,37.55740354,127.0807752
아스하임, 중곡동 157-6,37.55720602,127.0804368
"	(158-4)	", 중곡동 158-4,37.557614,127.081019
좋은사람 좋은집, 중곡동 190-3,37.56747545,127.0786512
아뜰리에, 중곡동 341-3,37.55695061,127.0817569
비버리캐슬, 중곡동 41-33,37.56186156,127.082438
정익제이타워1차, 중곡동 639-4,37.55829179,127.0777106
정익제이타워2차, 중곡동 639-6,37.55811355,127.0780146
아지(AZ)0213, 중곡동 648-14,37.55818186,127.0795712
와이위드미, 중곡동 648-19,37.55841787,127.0796622
지·오오피스텔, 중곡동 92-3,37.55588164,127.0885214
더샤이닝, 중화동 208-16,37.59439771,127.0752569
중화동 범양프레체, 중화동 208-4,37.59448225,127.0758851
탑클래스2차, 중화동 305-59,37.60194972,127.0788684
이룸스페이스, 증산동 163-10,37.58590746,126.9113681
은평뉴타운솔하임, 진관동 60,37.63967039,126.9180952
은평뉴타운엘크루, 진관동 65,37.64268737,126.9212089
은평뉴타운 꿈에그린, 진관동 66,37.64017574,126.9200314
웅신 미켈란의아침, 진관동 73,37.6352747,126.91962
EQ빌딩, 창동 13-2,35.18604155,128.5591368
창동 SR스타빌, 창동 135-28,37.65251829,127.0471354
플러스 오피스텔, 창동 181-46,37.65934226,127.0455965
타임프라자, 창동 296-1,37.61368357,128.3788595
창동신원리베르텔, 창동 338,37.61679984,128.3802523
창동 한원 힐트리움51, 창동 442-51,37.64225837,127.0411555
파크힐, 창동 443-4,37.61174836,128.3730852
ESA홈타운, 창동 585-1,37.61058832,128.3649797
우성하우스빌, 창동 603-5,37.61044594,128.3626928
노블캐슬오피스텔, 창동 621-4,37.6460587,127.036796
북한산 드림시티, 창동 623-48,37.64441196,127.0362183
북한산 파크, 창동 623-6,37.64502241,127.036675
북한산현대홈시티(624-1), 창동 624-1,37.60467663,128.3563645
태솔유니크빌, 창동 624-15,37.6070811,128.3568138
황지 클래스, 창동 629-25,37.64363348,127.0355395
창동 투웨니퍼스트, 창동 630-5,37.64286605,127.0356209
삼일맨션, 창동 632-1,36.64279503,128.1951657
대원쉐르빌11차, 창동 632-29,37.64052073,127.0349791
The H 2차, 창동 635-31,37.64189944,127.0343332
북한산현대홈시티(647-1), 창동 647-1,37.6443421,127.033728
북한산현대홈시티(647-11), 창동 647-11,37.64401521,127.0342814
야베스오피스텔, 창동 650-32,37.64604506,127.0338503
보성오피스텔, 창동 655-28,37.64660249,127.0342685
"	(659-2)	", 창동 659-2,37.60974112,128.3591937
쌍문하이빌, 창동 659-21,37.64883505,127.0356747
삼성쉐르빌퍼스티, 창동 659-29,37.64791879,127.0347729
"	(661-5)	", 창동 661-5,37.64997548,127.0363567
월가타워, 창동 7,37.62043697,128.3947181
DH-D타워, 창동 715-22,37.65471769,127.0398115
JINI vill, 창동 715-9,37.65562127,127.0394239
탑클래스, 창동 731-113,37.6568787,127.0405538
부강애스테이, 창동 731-123,37.65689679,127.0411863
(744-1), 창동 744-1,37.66147079,127.0478854
라르플레이스1단지, 창동 749-14,37.65991455,127.0418574
라르플레이스2단지, 창동 749-15,37.65981432,127.0423015
종로 웰라이프, 창신동 302-1,37.5730226,127.0144167
아남오피스텔, 창천동 20-41,37.55624677,126.9392853
신영스카이텔, 창천동 20-51,37.55618176,126.9390044
신촌 르메이에르타운5, 창천동 29-81,37.5560563,126.938258
홍익사랑, 창천동 490,37.5612256,126.9272731
창천오피스텔, 창천동 92-7,37.56053991,126.9330764
경선파인 오피스텔, 창천동 97-64,37.5615502,126.9321067
더메종277, 천왕동 277-6,37.48140446,126.8388173
신구오피스텔, 천호동 151-2,37.53848022,127.1356311
한성하우징, 천호동 155-3,37.53748437,127.13514
강동역두산위브센티움, 천호동 155-5,37.53721294,127.1346996
정암하이빌, 천호동 161-17,37.53717045,127.1338511
S.I 팰리스, 천호동 163-15,37.53783309,127.1341943
성우스타팰리스, 천호동 163-30,37.53801302,127.1338456
다성이즈빌, 천호동 163-5,37.53816193,127.1331775
현일 디와이디, 천호동 163-7,37.53797376,127.1330602
하이브2, 천호동 164-70,37.53721313,127.1332596
선경오피스텔, 천호동 165-1,37.53853796,127.1321753
1동(166-100), 천호동 166-100,37.53862756,127.1316931
천호동 오피스텔, 천호동 166-107,37.53833891,127.1308409
다성 이즈빌, 천호동 166-59,37.53972068,127.1316563
다성 이즈빌, 천호동 167-102,37.53908926,127.1322714
아이파크뷰, 천호동 167-104,37.53923743,127.1323448
주성아파텔, 천호동 167-117,37.5395713,127.1323316
루체167, 천호동 167-122,37.53911549,127.132036
더존예가, 천호동 167-134,37.53876045,127.1321894
케이디천호, 천호동 167-147,37.53929529,127.1332023
에코 타워빌, 천호동 167-153,37.53938731,127.1329822
더존캐슬, 천호동 167-156,37.53911934,127.132786
더존하우스, 천호동 167-159,37.53921856,127.1327641
다성 이즈빌, 천호동 167-17,37.53900107,127.1336682
예건네스빌, 천호동 167-175,37.53915613,127.1326094
다성이즈빌, 천호동 167-2,37.53893578,127.1327368
아이빌리지, 천호동 167-43,37.53909442,127.1338551
다성 이즈빌, 천호동 167-57,37.53882022,127.1323136
에스아이팰리스, 천호동 167-73,37.53947329,127.1318245
다성 이즈빌, 천호동 167-97,37.53939442,127.132545
(169-1), 천호동 169-1,37.53847778,127.133441
성우스타팰리스, 천호동 169-12,37.53821626,127.1343258
다성 이즈빌, 천호동 169-6,37.5383958,127.1337968
다성 이즈빌, 천호동 169-9,37.53836481,127.1339168
천호네스빌, 천호동 170-2,37.53870301,127.1335798
"	(287-5)	", 천호동 287-5,37.54935981,127.1281679
성우스타팰리스, 천호동 361,37.54490816,127.1277122
두산위브센티움, 천호동 414,37.53945597,127.1269614
엘림스퀘어II, 천호동 416-12,37.54031876,127.1263075
천호역 한강 푸르지오시티, 천호동 425-3,37.54032288,127.1257954
대우 한강 베네시티, 천호동 425-5,37.5405766,127.1249144
"	(431-5)	", 천호동 431-5,37.53997631,127.1234604
쌍용플래티넘리버, 천호동 432-10,37.54032955,127.1235139
대동피렌체리버, 천호동 442-34,37.54115353,127.1239504
힐탑프라자, 천호동 449-49,37.53661744,127.1313541
강동 상떼빌, 천호동 450,37.53701777,127.1304343
오피스텔 트레벨, 천호동 451-20,37.53724951,127.129497
미사 아름채 아파트, 천호동 452-15,37.53839905,127.1282524
비전그린오피스텔, 천호동 452-21,37.53830164,127.1285742
어바니엘, 천호동 452-22,37.53822274,127.1288668
엘림스퀘어, 천호동 452-5,37.53801529,127.1288808
드림하우스, 천호동 452-6,37.53808943,127.12868
한강리버빌, 천호동 466-3,37.5420944,127.1212532
프라임빌딩, 천호동 50-13,37.54316718,127.1416991
상떼 오피스텔, 천호동 554-2,37.54026994,127.1296578
스카이캐슬라, 천호동 562,37.53959384,127.1306207
더결블레스, 천호동 562-2,37.5394067,127.1306978
천호태영, 천호동 566,37.53820191,127.1299581
더 리버스 청담, 청담동 130-8,37.52434538,127.0553268
"	(46-3)	", 청담동 46-3,37.51927301,127.0488883
경원오피스텔, 청담동 5,37.52358556,127.045061
아노블리81, 청담동 91-2,37.52387933,127.0416188
용산 다올 노블리움, 청파동3가 80-6,37.54191605,126.9703422
명동 엠퍼스트플레이스, 충무로2가 48-2,37.56282768,126.9899359
엘크루 메트로시티, 충무로3가 49,37.56238453,126.9926919
이지마루 충무로, 충무로5가 36-19,37.56329143,126.9994708
충무로엘크루메트로시티2, 충무로5가 36-2,37.56338224,127.0000017
서대문 디오빌 오피스텔, 충정로2가 192,37.56411501,126.9648903
충정리시온, 충정로3가 465,37.56028059,126.9648221
스타빌딩, 필동1가 22-2,37.56084285,126.9922287
파크뷰타워, 필운동 285-5,37.57570564,126.969485
삼정 이오니아, 하계동 256-13,37.63984927,127.0739265
센트라스, 하왕십리동 1070,37.56633795,127.0284459
왕십리 모노퍼스 주상복합, 하왕십리동 286-2,37.5695443,127.0293187
동인드림힐스, 하왕십리동 890-181,37.56424858,127.0285565
리오파크 오피스텔, 하왕십리동 898-2,37.56466068,127.0274819
동인 레반트 오피스텔, 하왕십리동 903-3,37.56422574,127.0290049
HK팰리스, 하월곡동 90-1261,37.60553931,127.032205
명남더블레스, 하월곡동 90-1817,37.60561306,127.0325486
웰유, 하월곡동 90-219,37.60409492,127.0324419
갤럭시하월곡, 하월곡동 90-260,37.60408388,127.0328262
라움하우스 월곡, 하월곡동 90-713,37.60351844,127.0329957
용산파크자이, 한강로1가 50-1,37.53671843,126.9725498
대우 월드마크 용산, 한강로1가 64,37.53717864,126.9729648
한강로 대우아이빌, 한강로2가 2-11,37.53153689,126.9690918
위너스타워, 한강로2가 2-132,37.53133941,126.9687282
한강현대하이엘, 한강로2가 2-36,37.53048491,126.9680435
용산 토투벨리, 한강로2가 2-37,37.5302122,126.9677939
한강로벽산메가트리움, 한강로2가 2-8,37.5321925,126.9697917
대우디오빌한강로오피스텔, 한강로2가 312-4,37.5303104,126.9684868
아스테리움 용산, 한강로2가 419,37.52763975,126.9688649
용산푸르지오써밋, 한강로2가 420,37.52720982,126.9652833
한강대우트럼프월드3, 한강로3가 65-230,37.52315121,126.9629074
"	(726-116)	", 한남동 726-116,37.54118344,127.0040615
SK리쳄블, 합동 116,37.56126368,126.9661891
충정로대우디오빌, 합동 117,37.56079507,126.9655972
성동샤르망, 행당동 192-29,37.56488897,127.0367835
(286-24), 행당동 286-24,37.56114564,127.0343408
왕십리 큐브스테이트, 행당동 286-25,37.56105097,127.0342529
퍼스트에비뉴, 행당동 286-38,37.56106363,127.0340313
왕십리역이스타빌, 행당동 287-15,37.56120627,127.0345929
1동, 행당동 292-28,37.56110174,127.0333245
코지펠리스, 홍은동 165-2,37.59627466,126.9386931
서대문 노블루체, 홍은동 274-32,37.5807404,126.9358169
동림오벨리스크, 홍은동 396-25,37.57988415,126.9288529
디에이원파크, 홍은동 400-3,37.58237258,126.9257511
A동, 홍은동 400-6,37.58212296,126.9259989
신영오피스텔, 홍은동 427,37.58201754,126.9366856
뉴센트빌, 홍익동 125-1,37.56572727,127.0358939
뉴센트빌, 홍익동 144,37.56511503,127.0357355
비앤리베스텔, 홍익동 146-1,37.56544337,127.0357781
세검정아트오피스텔, 홍지동 104-21,37.59919303,126.9607108
서명더퍼스트, 화곡동 1026-25,37.54496836,126.837588
경동엠파이어시티 101동, 화곡동 1051-1,37.54289199,126.8387996
아델리아Ⅴ, 화곡동 105-370,37.54145462,126.8422767
화곡투웨니퍼스트, 화곡동 105-378,37.54125187,126.8420945
화신오피스텔, 화곡동 105-398,37.54105311,126.8419337
세명 더블라썸, 화곡동 1063-10,37.54243039,126.8415453
"	(1063-17)	", 화곡동 1063-17,37.5426608,126.8416014
동인쉐르빌, 화곡동 1063-5,37.5425776,126.8413439
서안EZtel, 화곡동 1063-8,37.54252521,126.8417342
강서2차 크라운팰리스, 화곡동 1070-11,37.53994382,126.8352966
거영오피스텔, 화곡동 1073-9,37.5404165,126.8372806
그린오피스텔, 화곡동 1074-20,37.54077794,126.8393277
오피스텔(1075-18), 화곡동 1075-18,37.54085301,126.8402626
월드빌, 화곡동 1075-20,37.54079895,126.8404064
디아인스, 화곡동 1075-27,37.54081073,126.8405804
(1075-5), 화곡동 1075-5,37.54113582,126.8400971
한나일프레이즈, 화곡동 1097-6,37.55358922,126.8504687
예가채 Ⅱ, 화곡동 1105-10,37.55266108,126.8497976
우장산 자하클래식, 화곡동 1105-3,37.55255538,126.8499395
연우넥스트뷰, 화곡동 1107-3,37.55475564,126.8538913
연우넥스트파크뷰, 화곡동 1110,37.55484878,126.8526313
SJ라벨라, 화곡동 1111,37.55494333,126.8523299
경동엠파이어스테이트, 화곡동 1111-3,37.55430052,126.8518591
포유, 화곡동 1111-4,37.55402897,126.8517158
지엠벨리, 화곡동 1116-5,37.55344841,126.8512916
킹덤그레이스, 화곡동 111-84,37.54504189,126.8440282
강서 동도센트리움, 화곡동 1161,37.55467617,126.8528944
"	(24-103)	", 화곡동 24-103,37.54612749,126.8463612
"	(24-104)	", 화곡동 24-104,37.54606034,126.8464931
아델리아I, 화곡동 24-140,37.54533707,126.846342
리젠트라움-화곡, 화곡동 24-152,37.5457115,126.8471134
자하클래식, 화곡동 24-39,37.5480899,126.8468123
BK힐타운 화곡, 화곡동 24-43,37.54757364,126.8466773
대흥오피스텔, 화곡동 24-53,37.54696177,126.8470579
포엠빌, 화곡동 24-65,37.54678907,126.8460159
더플러스, 화곡동 24-76,37.54630454,126.8468894
아덴하임, 화곡동 24-92,37.54625476,126.8454706
동인오피스텔, 화곡동 29-39,37.54675142,126.847483
화성오피스텔(29-45), 화곡동 29-45,37.54647541,126.8477107
화성오피스텔(29-46), 화곡동 29-46,37.54640195,126.8478572
화성오피스텔(29-62), 화곡동 29-62,37.54600586,126.8481155
"	(343-66)	", 화곡동 343-66,37.53071653,126.8465722
멀티하우스, 화곡동 350-37,37.53380863,126.845167
골든빌, 화곡동 367-51,37.53809596,126.8419993
덕용팰리체, 화곡동 371-21,37.53692368,126.8381915
에이탑, 화곡동 400-51,37.5381673,126.8405802
에이탑오피스텔, 화곡동 70-5,37.54555685,126.8451187
우장산투웨니퍼스트, 화곡동 72-3,37.54732539,126.8462359
씨앤케이, 화곡동 779-9,37.53200185,126.8620473
(899-19), 화곡동 899-19,37.53023863,126.8462199
세림, 화곡동 899-2,37.53024886,126.8466967
양지샤인아파트, 화곡동 899-21,37.53018006,126.8460664
GM Valley, 화곡동 899-27,37.53036776,126.8455711
엠타워, 화곡동 899-29,37.53034358,126.8458919
동양하우징, 화곡동 899-4,37.53002905,126.8468008
월드오피스텔, 화곡동 899-43,37.53037168,126.84624
스위트132드림하우스, 화곡동 900-32,37.52996419,126.8454345
KM파크빌, 화곡동 903-11,37.52930436,126.847421
제이투오피스텔, 화곡동 903-5,37.52926956,126.8475854
화곡팰리스, 화곡동 904-3,37.52902431,126.8478101
"	(908-4)	", 화곡동 908-4,37.52794566,126.8470348
세교예지안5차, 화곡동 914-32,37.52910467,126.8445706
우공팰리스, 화곡동 916-32,37.52936115,126.8432915
천우네오젠 9차 및 오피스텔, 화곡동 916-6,37.5293898,126.8429541
삼성다빈치, 화곡동 917-14,37.52938948,126.8438295
세림아파트, 화곡동 917-4,37.52984012,126.8439598
베스트빌(917-7), 화곡동 917-7,37.52944142,126.8441296
청솔펠리스, 화곡동 920-16,37.53008299,126.8418454
청담라인씨티, 화곡동 920-17,37.53009481,126.8420349
(920-5), 화곡동 920-5,37.53014446,126.8424284
해평스퀘어, 화곡동 922-11,37.52939729,126.8404673
리치아파트, 화곡동 924-1,37.52969675,126.8420079
세교예지안6차, 화곡동 924-15,37.52911388,126.8415584
리치아파트 102동, 화곡동 924-24,37.52968663,126.8418064
세교예지안2차, 화곡동 925-11,37.52954164,126.8425763
아델스하임, 화곡동 925-22,37.52917403,126.8422984
"	(925-3)	", 화곡동 925-3,37.529637,126.8427159
메종드로제, 화곡동 926-3,37.52881777,126.842629
한양아이클래스, 화곡동 926-5,37.52885586,126.8419326
골든라인씨티, 화곡동 935-15,37.52854719,126.8393811
에스엠케이오피스텔, 화곡동 937-13,37.52931458,126.8390899
대성케이제이, 화곡동 937-14,37.52935112,126.8389582
창우이지스1, 화곡동 937-24,37.52954948,126.8395071
도양라비앙오피스텔, 화곡동 937-7,37.52934803,126.8398253
에스엠케이아파트, 화곡동 938-23,37.52997791,126.8395096
(938-3), 화곡동 938-3,37.5298025,126.8398336
웰타운B, 화곡동 938-5,37.52976003,126.839706
늘예솔하우스, 화곡동 938-9,37.52979577,126.8394133
서광프리메라, 화곡동 981-1,37.55031269,126.8487498
엠제이타운, 화곡동 981-3,37.55003412,126.8484452
넥시티, 화곡동 981-5,37.54993395,126.8486367
거산풀하우스, 화곡동 982-12,37.54927526,126.8481376
동도 센트리움 오피스텔, 화곡동 982-13,37.54915563,126.8478122
크라운뷰, 화곡동 982-17,37.54897585,126.8475278
강서구청 파크뷰 에버, 화곡동 987-1,37.55099572,126.8484764
강서크라운팰리스, 화곡동 998-5,37.55175373,126.8492508
아스하임, 화양동 111-102,37.54746342,127.0720674
BLUE SKY, 화양동 111-73,37.54704059,127.072355
(111-88), 화양동 111-88,37.54566142,127.0737273
광진 코지웰, 화양동 113-1,37.54703068,127.0718473
화양동 동도센트리움 캠퍼스파크, 화양동 116-2,37.5475994,127.070902
아스하임, 화양동 17-16,37.54711367,127.0700184
세종에버그린, 화양동 17-68,37.54663654,127.0692959
세종에버그린, 화양동 17-92,37.54652383,127.0692353
화양 디펠리체, 화양동 18-9,37.54781158,127.0696405
하이뷰오피스텔, 화양동 193,37.54739165,127.0723016
SHEEL TOWER, 화양동 19-52,37.54710365,127.0688339
광진안틸리아, 화양동 20-5,37.54723631,127.0680814
광진안틸리아, 화양동 20-8,37.54717998,127.0678619
광진캠퍼스시티, 화양동 21-20,37.5478192,127.0678763
케이타워 오피스텔 B, 화양동 21-22,37.54769075,127.0686006
케이타워 오피스텔 A, 화양동 21-23,37.5478072,127.0687088
글로벌시티, 화양동 49-12,37.54167446,127.0663867
캠퍼니안, 화양동 93-3,37.54506946,127.0737479
"	(98-1)	", 화양동 98-1,37.54575722,127.0724461
-1079, 황학동 1079,37.56759226,127.0227915
위너빌(Winnervill), 황학동 1200,37.56772113,127.0214058
벨로하우스황학, 황학동 1565,37.56916647,127.0221512
동광팰리스, 황학동 1572,37.56955691,127.022609
MAVL PLACE, 황학동 1596,37.56911608,127.023268
블루카운티Ⅱ, 황학동 1628,37.56952617,127.0224157
OR Plus Loft 오피스텔, 황학동 1694,37.5701883,127.023171
청계 블루카운티, 황학동 1720,37.57020258,127.0220494
다올노블리움A동, 황학동 1744,37.57032968,127.0210308
다올 노블리움 B동, 황학동 1744-1,37.57018114,127.0209957
골든빌, 황학동 1752,37.56945761,127.0208551
황학동 1931 주거복합 시설, 황학동 1930,37.57004439,127.020347
-2022, 황학동 2022,37.56906422,127.0209492
신당역올리브2, 황학동 2484,37.56562088,127.0226259
하늘드리움, 황학동 656,37.56676766,127.0211787
한양 I-Class, 황학동 787,37.56709782,127.0233009
올리브1, 황학동 808,37.56616957,127.0233281
"	DUO302	", 황학동 819,37.56657321,127.0232798
아미인, 황학동 836,37.56628806,127.022849
신당블루카운티, 황학동 846,37.56630004,127.022522
하늘드리움2차, 황학동 876,37.56668608,127.0219867
황학동 코아루, 황학동 882,37.56670804,127.0224774
센트럴시티대학로, 효제동 167,37.5725341,127.0044892
반도 보라 아이비 타워, 효제동 45,37.57479953,127.0013426
포레스트힐시티, 효제동 65-2,37.57420143,127.0018365
동대문 와이즈 캐슬, 흥인동 119,37.56584496,127.0154676
청계천 두산위브더제니스, 흥인동 13-1,37.56685277,127.0170938
위더스하임, 흥인동 142-1,37.56608449,127.0142203
동대문솔하임, 흥인동 8,37.5677469,127.0163463
리마크빌 동대문, 흥인동 86,37.5660029,127.0165976
