주택종류,소재지번,도로명,건물명,층,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도
오피스텔,서울특별시 강동구 천호동167-73,진황도로27길 23,에스아이팰리스,3,17.48,202012,30,"        20,200",2020
오피스텔,서울특별시 강동구 천호동167-73,진황도로27길 23,에스아이팰리스,3,18.08,202012,30,"        20,900",2020
오피스텔,서울특별시 강동구 천호동167-73,진황도로27길 23,에스아이팰리스,3,18.08,202012,30,"        20,900",2020
오피스텔,서울특별시 강동구 천호동167-73,진황도로27길 23,에스아이팰리스,4,17.48,202012,30,"        20,300",2020
오피스텔,서울특별시 강동구 천호동167-73,진황도로27길 23,에스아이팰리스,4,18.08,202012,30,"        21,000",2020
오피스텔,서울특별시 강동구 천호동167-73,진황도로27길 23,에스아이팰리스,4,18.08,202012,30,"        21,000",2020
오피스텔,서울특별시 강동구 천호동167-73,진황도로27길 23,에스아이팰리스,4,17.48,202012,30,"        20,300",2020
오피스텔,서울특별시 강동구 천호동167-73,진황도로27길 23,에스아이팰리스,4,17.48,202012,30,"        20,200",2020
오피스텔,서울특별시 강동구 천호동167-153, ,에코 타워빌,2,34.07,202001,28,"        23,700",2017
오피스텔,서울특별시 강동구 천호동452-5,천호대로161길 15,엘림스퀘어,4,20.64,202004,21,"        18,500",2018
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,9,47,202002,21,"        22,000",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,10,31.95,202003,23,"        15,900",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,11,31.95,202004,17,"        15,900",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,15,31.95,202007,20,"        15,000",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,10,28.43,202009,2,"        14,200",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,11,28.43,202009,11,"        13,000",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,7,28.43,202010,7,"        12,000",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,6,31.95,202010,15,"        16,000",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,10,26.33,202010,24,"        12,000",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,7,31.95,202010,26,"        16,000",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,14,31.95,202012,5,"        15,000",2003
오피스텔,서울특별시 강동구 천호동451-20,천호대로 1057,오피스텔 트레벨,9,47,202012,17,"        22,900",2003
오피스텔,서울특별시 강동구 천호동161-17,진황도로 66,정암하이빌,6,23.12,202007,10,"        10,500",2003
오피스텔,서울특별시 강동구 천호동161-17,진황도로 66,정암하이빌,9,23.12,202009,8,"        11,000",2003
오피스텔,서울특별시 강동구 천호동161-17,진황도로 66,정암하이빌,8,23.12,202010,19,"        10,500",2003
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,30,25.24,202001,6,"        18,200",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,32,25.4,202002,11,"        19,400",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,35,25.24,202006,22,"        19,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,25,26.61,202007,3,"        18,700",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,27,25.06,202007,25,"        19,300",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,8,25.06,202008,10,"        18,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,11,25.06,202008,14,"        15,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,20,25.24,202009,7,"        19,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,26,25.24,202009,18,"        17,900",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,27,25.24,202010,13,"        18,500",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,28,26.61,202010,29,"        18,500",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,25,26.27,202011,9,"        18,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,15,27.44,202011,11,"        20,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,25,24.84,202011,14,"        19,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,10,24.84,202011,30,"        17,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,30,25.24,202012,12,"        18,500",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,25,26.61,202012,21,"        18,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,30,24.84,202012,23,"        21,000",2015
오피스텔,서울특별시 강동구 천호동425-3,구천면로 192,천호역 한강 푸르지오시티,21,25.24,202012,30,"        18,000",2015
오피스텔,서울특별시 강동구 천호동447-3,성안로 143,청광노블하임,9,32.95,202010,27,"        14,500",2004
오피스텔,서울특별시 강동구 천호동164-70,천호대로167길 26,하이브2,4,20.7,202007,22,"        14,000",2013
오피스텔,서울특별시 강동구 천호동466-3,구천면로 148,한강리버빌,2,22.02,202009,14,"         6,800",2002
오피스텔,서울특별시 강동구 천호동163-7,진황도로 53-3,현일 디와이디,4,11.7,202001,6,"        11,400",2019
오피스텔,서울특별시 강동구 천호동163-7,진황도로 53-3,현일 디와이디,12,26.93,202002,27,"        24,000",2019
오피스텔,서울특별시 강동구 천호동163-7,진황도로 53-3,현일 디와이디,12,26.41,202002,27,"        23,900",2019
오피스텔,서울특별시 강동구 천호동163-7,진황도로 53-3,현일 디와이디,11,25.82,202002,29,"        24,900",2019
오피스텔,서울특별시 강동구 천호동163-7,진황도로 53-3,현일 디와이디,11,26.93,202002,29,"        25,400",2019
오피스텔,서울특별시 강동구 천호동163-7,진황도로 53-3,현일 디와이디,11,24,202004,23,"        23,900",2019
오피스텔,서울특별시 강동구 천호동163-7,진황도로 53-3,현일 디와이디,11,26.41,202004,27,"        24,400",2019
오피스텔,서울특별시 강동구 천호동163-7,진황도로 53-3,현일 디와이디,5,25.82,202005,14,"        22,000",2019
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,12,30.56,202001,20,"        14,000",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,10,20.48,202002,14,"         8,500",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,7,20.48,202002,27,"         8,500",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,11,30.56,202003,6,"        13,500",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,9,20.48,202004,2,"         8,400",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,9,20.48,202004,30,"         8,400",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,12,20.48,202005,9,"         8,500",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,16,20.48,202005,27,"         8,450",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,5,20.48,202006,3,"         8,000",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,9,20.48,202006,6,"         8,400",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,4,20.48,202006,10,"         8,400",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,16,20.48,202007,9,"         8,850",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,11,20.48,202007,21,"         8,900",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,14,20.48,202009,8,"         8,600",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,16,20.48,202011,3,"         8,500",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,5,20.48,202011,7,"         8,250",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,12,20.48,202011,26,"         8,400",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,11,20.48,202011,28,"         8,300",1994
오피스텔,서울특별시 강동구 천호동449-49,천호대로 1073,힐탑프라자,4,20.48,202012,19,"         8,300",1994
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,3,22.43,202001,4,"        14,000",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,14,22.43,202001,10,"        14,450",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,18,22.43,202001,13,"        14,300",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,20,22.43,202001,15,"        14,300",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,9,22.43,202001,17,"        13,700",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,14,22.43,202002,14,"        14,400",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,7,22.43,202002,29,"        13,700",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,15,22.43,202003,2,"        14,400",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,12,22.43,202003,10,"        14,000",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,17,22.43,202004,6,"        14,400",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,10,22.43,202004,22,"        14,300",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,15,22.43,202004,29,"        13,500",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,12,22.43,202005,4,"        14,300",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,14,22.43,202005,16,"        14,400",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,15,22.43,202006,5,"        14,450",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,16,22.43,202007,18,"        14,350",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,11,22.43,202007,20,"        14,400",2014
오피스텔,서울특별시 강북구 미아동160-3,도봉로 290,수유역푸르지오시티,9,22.43,202007,29,"        13,700",2014
