지역코드,건물명,주소,층,거래일,거래금액,면적,건축년도,평,보증금,월세
11170,디아뜨 센트럴, 원효로1가 112-4,12층,2020 7 3,"16,000/0",25.5,2004,7.7,"16,000",0
11170,용산1차휴먼타운, 원효로1가 120-20,13층,2020 7 11,"26,200/0",29.97,2017,9.1,"26,200",0
11170,용산2차휴먼타운, 원효로1가 120-22,8층,2020 7 11,"27,300/0",29.37,2018,8.9,"27,300",0
11170,용산파크뷰, 원효로1가 46-3,5층,2020 7 18,"26,700/0",38.52,2018,11.7,"26,700",0
11170,용산파크뷰, 원효로1가 46-3,2층,2020 7 18,"26,250/0",36.64,2018,11.1,"26,250",0
11170,용산파크뷰, 원효로1가 46-3,7층,2020 7 25,"2,000/100",42.95,2018,13.0,"2,000",100
11170,용산파크뷰, 원효로1가 46-3,6층,2020 7 25,"28,300/0",38.52,2018,11.7,"28,300",0
11170,용산파크뷰, 원효로1가 46-3,6층,2020 7 25,"26,600/0",36.2,2018,11.0,"26,600",0
11170,용산파크뷰, 원효로1가 46-3,3층,2020 7 25,"26,600/0",36.2,2018,11.0,"26,600",0
11170,용산파크뷰, 원효로1가 46-3,6층,2020 7 25,"26,700/0",36.64,2018,11.1,"26,700",0
11170,디아뜨 센트럴, 원효로1가 112-4,5층,2020 7 28,"1,000/60",25.5,2004,7.7,"1,000",60
11170,아인하우스, 원효로3가 277-36,8층,2020 7 8,"15,500/0",23.04,2014,7.0,"15,500",0
11170,e테크밸리, 원효로3가 51-37,15층,2020 7 22,"15,000/0",32.0,2003,9.7,"15,000",0
11170,e테크밸리, 원효로3가 51-37,11층,2020 7 24,"15,000/0",38.12,2003,11.5,"15,000",0
11170,용산큐브, 문배동 24-4,13층,2020 7 1,"5,000/50",17.46,2013,5.3,"5,000",50
11170,용산아크로타워, 문배동 24-21,9층,2020 7 1,"28,350/0",38.37,2007,11.6,"28,350",0
11170,용산씨제이나인파크, 문배동 24-6,7층,2020 7 2,"35,000/0",42.5,2007,12.9,"35,000",0
11170,용산큐브, 문배동 24-4,9층,2020 7 6,"1,000/65",17.46,2013,5.3,"1,000",65
11170,용산큐브, 문배동 24-4,12층,2020 7 7,"18,000/0",17.46,2013,5.3,"18,000",0
11170,프라임펠리스, 문배동 24-8,11층,2020 7 8,"16,000/0",18.55,2012,5.6,"16,000",0
11170,용산 리브, 문배동 10-3,4층,2020 7 9,"30,000/0",42.25,2017,12.8,"30,000",0
11170,용산KCC웰츠타워, 문배동 11-10,4층,2020 7 9,"1,000/80",29.97,2015,9.1,"1,000",80
11170,용산KCC웰츠타워, 문배동 11-10,4층,2020 7 10,"1,000/85",33.0,2015,10.0,"1,000",85
11170,용산 리브, 문배동 10-3,7층,2020 7 11,"3,000/100",42.25,2017,12.8,"3,000",100
11170,용산큐브, 문배동 24-4,10층,2020 7 11,"7,000/40",17.46,2013,5.3,"7,000",40
11170,용산씨제이나인파크, 문배동 24-6,3층,2020 7 14,"37,000/0",44.43,2007,13.4,"37,000",0
11170,용산 리브, 문배동 10-3,6층,2020 7 14,"9,000/75",36.06,2017,10.9,"9,000",75
11170,용산KCC웰츠타워, 문배동 11-10,4층,2020 7 15,"31,000/0",37.17,2015,11.2,"31,000",0
11170,용산아크로타워, 문배동 24-21,8층,2020 7 17,"36,700/0",48.28,2007,14.6,"36,700",0
11170,용산KCC웰츠타워, 문배동 11-10,8층,2020 7 18,"28,000/0",31.32,2015,9.5,"28,000",0
11170,용산큐브, 문배동 24-4,11층,2020 7 22,"17,850/0",17.46,2013,5.3,"17,850",0
11170,용산아크로타워, 문배동 24-21,9층,2020 7 22,"40,000/0",47.42,2007,14.3,"40,000",0
11170,용산아크로타워, 문배동 24-21,6층,2020 7 23,"35,700/0",46.29,2007,14.0,"35,700",0
11170,삼라마이다스빌, 문배동 40-19,2층,2020 7 23,"17,300/0",28.23,2004,8.5,"17,300",0
11170,삼라마이다스빌, 문배동 40-19,3층,2020 7 23,"1,000/69",28.23,2004,8.5,"1,000",69
11170,용산씨제이나인파크, 문배동 24-6,4층,2020 7 25,"50,000/0",71.39,2007,21.6,"50,000",0
11170,이안 용산1차(11-29), 문배동 11-29,14층,2020 7 25,"23,500/0",39.2,2005,11.9,"23,500",0
11170,용산큐브, 문배동 24-4,10층,2020 7 25,"17,200/0",17.46,2013,5.3,"17,200",0
11170,이안 용산1차(11-29), 문배동 11-29,10층,2020 7 29,"21,500/0",30.04,2005,9.1,"21,500",0
11170,삼라마이다스빌, 문배동 40-19,7층,2020 7 30,"18,000/0",25.11,2004,7.6,"18,000",0
11170,용산KCC웰츠타워, 문배동 11-10,6층,2020 7 30,"23,100/0",29.69,2015,9.0,"23,100",0
11170,용산파크자이, 한강로1가 50-1,22층,2020 7 5,"32,000/0",37.26,2005,11.3,"32,000",0
11170,용산파크자이, 한강로1가 50-1,9층,2020 7 11,"28,000/0",33.6,2005,10.2,"28,000",0
11170,용산파크자이, 한강로1가 50-1,11층,2020 7 16,"25,000/25",47.91,2005,14.5,"25,000",25
11170,용산파크자이, 한강로1가 50-1,11층,2020 7 22,"29,400/0",38.1,2005,11.5,"29,400",0
11170,용산파크자이, 한강로1가 50-1,29층,2020 7 31,"17,000/45",38.1,2005,11.5,"17,000",45
11170,용산파크자이, 한강로1가 50-1,20층,2020 7 31,"1,000/90",31.83,2005,9.6,"1,000",90
11170,한강현대하이엘, 한강로2가 2-36,14층,2020 7 1,"20,000/0",39.37,2005,11.9,"20,000",0
11170,용산푸르지오써밋, 한강로2가 420,32층,2020 7 2,"24,806/0",26.7,2017,8.1,"24,806",0
11170,용산푸르지오써밋, 한강로2가 420,17층,2020 7 3,"22,050/0",26.7,2017,8.1,"22,050",0
11500,등촌노블레르, 염창동 242-5,14층,2020 7 1,"24,000/0",27.64,2020,8.4,"24,000",0
11500,등촌노블레르, 염창동 242-5,13층,2020 7 1,"24,000/0",27.64,2020,8.4,"24,000",0
11500,그린뷰, 염창동 261-12,8층,2020 7 2,"8,000/0",16.84,2018,5.1,"8,000",0
11500,그린뷰, 염창동 261-12,8층,2020 7 2,"6,000/0",16.84,2018,5.1,"6,000",0
11500,대명투웨니퍼스트, 염창동 283-3,3층,2020 7 4,"13,500/0",15.04,2012,4.5,"13,500",0
11500,맥시하우스, 염창동 241-11,4층,2020 7 6,"13,000/0",15.6,2018,4.7,"13,000",0
11500,한빛어반뉴스토리, 염창동 266-12,13층,2020 7 6,"22,500/0",28.69,2018,8.7,"22,500",0
11500,등촌노블레르, 염창동 242-5,11층,2020 7 7,"22,000/0",27.64,2020,8.4,"22,000",0
11500,아네스트염창, 염창동 310,4층,2020 7 8,"8,000/33",18.84,2019,5.7,"8,000",33
11500,아네스트염창, 염창동 310,3층,2020 7 8,"9,000/28",18.84,2019,5.7,"9,000",28
11500,한빛어반뉴스토리, 염창동 266-12,5층,2020 7 10,"20,000/0",28.69,2018,8.7,"20,000",0
11500,염창투웨니퍼스트, 염창동 262,11층,2020 7 10,"25,500/0",28.57,2019,8.6,"25,500",0
11500,동남빌리지, 염창동 263-20,2층,2020 7 10,"3,000/50",28.4,2019,8.6,"3,000",50
11500,서경팰리스, 염창동 267-10,3층,2020 7 11,"7,000/45",28.69,2018,8.7,"7,000",45
11500,등촌노블레르, 염창동 242-5,3층,2020 7 13,"21,500/0",27.64,2020,8.4,"21,500",0
11500,아네스트염창, 염창동 310,3층,2020 7 16,"10,000/24",18.84,2019,5.7,"10,000",24
11500,아네스트염창, 염창동 310,4층,2020 7 17,"11,000/21",18.84,2019,5.7,"11,000",21
11500,한빛어반뉴스토리, 염창동 266-12,5층,2020 7 17,"10,500/46",28.69,2018,8.7,"10,500",46
11500,그린뷰, 염창동 261-12,10층,2020 7 17,"1,000/50",16.84,2018,5.1,"1,000",50
11500,한빛어반뉴스토리, 염창동 266-12,8층,2020 7 17,"22,500/0",28.69,2018,8.7,"22,500",0
11500,한빛어반뉴스토리, 염창동 266-12,9층,2020 7 17,"1,500/79",28.69,2018,8.7,"1,500",79
11500,팔레시움, 염창동 283-2,8층,2020 7 17,"1,000/45",18.14,2012,5.5,"1,000",45
11500,한빛어반뉴스토리, 염창동 266-12,3층,2020 7 18,"3,600/77",28.69,2018,8.7,"3,600",77
11500,아네스트염창, 염창동 310,4층,2020 7 20,"2,000/57",18.84,2019,5.7,"2,000",57
11500,대명투웨니퍼스트, 염창동 283-3,2층,2020 7 22,"12,500/0",15.04,2012,4.5,"12,500",0
11500,한빛어반뉴스토리, 염창동 266-12,9층,2020 7 23,"23,000/0",28.69,2018,8.7,"23,000",0
11500,아네스트염창, 염창동 310,4층,2020 7 24,"6,000/42",18.84,2019,5.7,"6,000",42
11500,염창투웨니퍼스트, 염창동 262,12층,2020 7 24,"6,000/65",28.57,2019,8.6,"6,000",65
11500,한빛어반뉴스토리, 염창동 266-12,2층,2020 7 27,"4,000/65",28.69,2018,8.7,"4,000",65
11500,아네스트염창, 염창동 310,3층,2020 7 29,"8,000/32",18.84,2019,5.7,"8,000",32
11500,그린뷰, 염창동 261-12,7층,2020 7 30,"16,200/0",19.9,2018,6.0,"16,200",0
11500,한빛어반뉴스토리, 염창동 266-12,3층,2020 7 31,"24,000/0",28.69,2018,8.7,"24,000",0
11500,염창투웨니퍼스트, 염창동 262,7층,2020 7 31,"1,000/80",28.57,2019,8.6,"1,000",80
11500,아네스트염창, 염창동 310,4층,2020 7 31,"8,000/32",18.84,2019,5.7,"8,000",32
11500,한빛어반뉴스토리, 염창동 266-12,3층,2020 7 31,"23,900/0",28.69,2018,8.7,"23,900",0
11500,등촌동노블리움오피스텔, 등촌동 628,7층,2020 7 1,"18,700/0",40.34,2005,12.2,"18,700",0
11500,강변샤르망2단지, 등촌동 628-32,8층,2020 7 1,"31,000/0",63.16,2005,19.1,"31,000",0
11500,경동미르웰양천향교2차, 등촌동 685,9층,2020 7 1,"22,000/0",29.68,2020,9.0,"22,000",0
11500,삼부르네상스, 등촌동 75-1,8층,2020 7 2,"31,000/0",60.8,2004,18.4,"31,000",0
11500,등촌동노블리움오피스텔, 등촌동 628,6층,2020 7 2,"16,000/0",30.87,2005,9.3,"16,000",0
11500,비원오피스텔, 등촌동 648-6,11층,2020 7 2,"1,000/60",36.99,2004,11.2,"1,000",60
11500,등촌2차 크라운팰리스, 등촌동 641-2,8층,2020 7 2,"31,000/0",37.3,2020,11.3,"31,000",0
11500,우림보보카운티뷰, 등촌동 649-14,11층,2020 7 3,95/95,27.36,2004,8.3,95,95
11500,경동미르웰양천향교2차, 등촌동 685,14층,2020 7 3,"25,000/0",29.68,2020,9.0,"25,000",0
11500,경동미르웰양천향교2차, 등촌동 685,8층,2020 7 3,"22,500/0",29.68,2020,9.0,"22,500",0
11500,경동미르웰양천향교2차, 등촌동 685,4층,2020 7 3,"20,000/0",29.68,2020,9.0,"20,000",0
11500,트라비하우스, 등촌동 628-18,12층,2020 7 3,"23,000/0",50.16,2005,15.2,"23,000",0
11500,경동미르웰양천향교2차, 등촌동 685,5층,2020 7 4,"23,000/0",29.68,2020,9.0,"23,000",0
11500,강서메트로칸, 등촌동 656-52,3층,2020 7 4,"3,000/30",17.31,2013,5.2,"3,000",30
11500,강서메트로칸, 등촌동 656-52,3층,2020 7 4,"11,000/0",18.81,2013,5.7,"11,000",0
11500,퀸즈오피스텔, 등촌동 641-10,7층,2020 7 5,"14,500/0",14.53,2018,4.4,"14,500",0
11500,등촌투웨니퍼스트2차, 등촌동 633-17,3층,2020 7 5,"22,700/0",29.68,2016,9.0,"22,700",0
11500,라빌라스, 등촌동 637-19,4층,2020 7 5,"26,200/0",29.99,2018,9.1,"26,200",0
11500,대룡드림타워-1, 등촌동 684-3,9층,2020 7 6,"21,000/0",46.68,2004,14.1,"21,000",0
11500,아이디움, 등촌동 656-36,8층,2020 7 6,"1,000/45",17.31,2014,5.2,"1,000",45
11500,강서메트로칸, 등촌동 656-52,2층,2020 7 6,"9,970/0",17.34,2013,5.2,"9,970",0
11500,길훈엔트런스빌, 등촌동 78-7,4층,2020 7 6,"5,000/40",27.29,2004,8.3,"5,000",40
11500,라빌라스, 등촌동 637-19,4층,2020 7 6,"26,200/0",29.99,2018,9.1,"26,200",0
11500,유원더블레스, 등촌동 637-27,8층,2020 7 6,"23,000/0",25.4,2020,7.7,"23,000",0
11500,등촌2차 크라운팰리스, 등촌동 641-2,7층,2020 7 6,"23,500/0",27.9,2020,8.4,"23,500",0
11500,강서메트로칸, 등촌동 656-52,13층,2020 7 7,"3,000/33",19.29,2013,5.8,"3,000",33
11500,삼부르네상스, 등촌동 75-1,10층,2020 7 7,"25,200/0",60.8,2004,18.4,"25,200",0
11500,퀸즈오피스텔, 등촌동 641-10,6층,2020 7 7,"13,600/0",14.53,2018,4.4,"13,600",0
11500,강서메트로칸, 등촌동 656-52,7층,2020 7 7,"1,000/45",19.29,2013,5.8,"1,000",45
11500,경동미르웰한올림, 등촌동 656,3층,2020 7 7,"14,500/0",16.19,2016,4.9,"14,500",0
11500,길훈엔트런스빌, 등촌동 78-7,6층,2020 7 8,"1,000/55",27.29,2004,8.3,"1,000",55
11500,강서메트로칸, 등촌동 656-52,8층,2020 7 8,"3,000/30",18.75,2013,5.7,"3,000",30
11500,강서메트로칸, 등촌동 656-52,2층,2020 7 8,"9,900/0",16.59,2013,5.0,"9,900",0
11500,길훈엔트런스빌, 등촌동 78-7,5층,2020 7 8,"2,000/50",27.29,2004,8.3,"2,000",50
11500,경동미르웰양천향교2차, 등촌동 685,9층,2020 7 8,"23,000/0",29.68,2020,9.0,"23,000",0
11500,길훈엔트런스빌, 등촌동 78-7,10층,2020 7 9,"10,000/20",27.29,2004,8.3,"10,000",20
11500,뉴스토리오피스텔, 등촌동 683-1,3층,2020 7 9,"14,300/0",17.52,2013,5.3,"14,300",0
11500,한빛어반뉴스토리, 등촌동 656-37,11층,2020 7 9,"5,000/60",27.31,2017,8.3,"5,000",60
11500,경동미르웰한올림, 등촌동 656-1,10층,2020 7 10,"1,000/56",17.99,2016,5.4,"1,000",56
11500,신도그랑피아오피스텔, 등촌동 642-2,3층,2020 7 10,"27,500/0",96.66,2003,29.2,"27,500",0
11500,경남파크빌, 등촌동 719,4층,2020 7 10,"25,700/0",31.41,2015,9.5,"25,700",0
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,6층,2020 7 10,"25,000/0",28.3,2020,8.6,"25,000",0
11500,경동미르웰양천향교2차, 등촌동 685,12층,2020 7 11,"23,500/0",29.68,2020,9.0,"23,500",0
11500,트라비하우스, 등촌동 628-18,8층,2020 7 11,"23,000/0",50.16,2005,15.2,"23,000",0
11500,등촌동두산위브센티움, 등촌동 631,8층,2020 7 11,"1,000/55",22.6,2004,6.8,"1,000",55
11500,강변샤르망1단지, 등촌동 628-16,2층,2020 7 11,"31,500/0",63.16,2005,19.1,"31,500",0
11500,경동미르웰양천향교2차, 등촌동 685,12층,2020 7 11,"21,500/0",29.68,2020,9.0,"21,500",0
11500,등촌동두산위브센티움, 등촌동 631,13층,2020 7 11,"4,000/40",22.6,2004,6.8,"4,000",40
11500,등촌 미르웰 한올림 3차, 등촌동 656-58,4층,2020 7 11,"13,600/0",14.41,2018,4.4,"13,600",0
11500,등촌 미르웰 한올림 3차, 등촌동 656-58,3층,2020 7 11,"3,000/43",14.41,2018,4.4,"3,000",43
11500,퀸즈오피스텔, 등촌동 641-10,2층,2020 7 11,"13,300/0",14.53,2018,4.4,"13,300",0
11500,아줄리움, 등촌동 637-16,5층,2020 7 11,"28,800/0",33.0,2019,10.0,"28,800",0
11500,강서메트로칸, 등촌동 656-52,13층,2020 7 11,"11,000/0",17.34,2013,5.2,"11,000",0
11500,강서메트로칸, 등촌동 656-52,2층,2020 7 11,"11,500/0",18.75,2013,5.7,"11,500",0
11500,등촌동두산위브센티움, 등촌동 631,5층,2020 7 11,"2,000/80",43.11,2004,13.0,"2,000",80
11500,등촌동두산위브센티움, 등촌동 631,4층,2020 7 11,"16,000/0",28.45,2004,8.6,"16,000",0
11500,경동미르웰양천향교2차, 등촌동 685,11층,2020 7 12,"24,000/0",29.68,2020,9.0,"24,000",0
11500,경동미르웰양천향교2차, 등촌동 685,13층,2020 7 12,"23,500/0",29.68,2020,9.0,"23,500",0
11500,비원오피스텔, 등촌동 648-6,8층,2020 7 13,"14,000/0",36.99,2004,11.2,"14,000",0
11500,경동미르웰한올림, 등촌동 656,5층,2020 7 13,"3,000/43",16.19,2016,4.9,"3,000",43
11500,삼부르네상스, 등촌동 75-1,7층,2020 7 13,"31,000/0",60.8,2004,18.4,"31,000",0
11500,모노씨티빌등촌, 등촌동 658,2층,2020 7 14,"1,000/49",25.74,2010,7.8,"1,000",49
11500,등촌 미르웰 한올림 3차, 등촌동 656-58,6층,2020 7 14,"14,100/0",14.41,2018,4.4,"14,100",0
11500,우림보보카운티뷰, 등촌동 649-14,11층,2020 7 14,"9,000/20",27.36,2004,8.3,"9,000",20
11500,퀸즈오피스텔, 등촌동 641-10,5층,2020 7 14,500/55,14.53,2018,4.4,500,55
11500,	(636-1)	, 등촌동 636-1,6층,2020 7 14,"3,000/40",30.24,1997,9.1,"3,000",40
11500,강변샤르망3단지, 등촌동 628-17,3층,2020 7 14,"32,000/0",58.36,2005,17.7,"32,000",0
11500,등촌 미르웰 한올림 3차, 등촌동 656-58,5층,2020 7 15,"14,000/0",14.41,2018,4.4,"14,000",0
11500,경동미르웰한올림, 등촌동 656,4층,2020 7 16,"13,500/0",16.19,2016,4.9,"13,500",0
11500,강서메트로칸, 등촌동 656-52,14층,2020 7 17,"2,000/35",17.31,2013,5.2,"2,000",35
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,12층,2020 7 17,"24,000/0",29.07,2020,8.8,"24,000",0
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,12층,2020 7 17,"25,000/0",28.61,2020,8.7,"25,000",0
11500,효성인텔리안, 등촌동 681-3,3층,2020 7 17,"28,000/0",64.75,2005,19.6,"28,000",0
11500,뉴스토리오피스텔, 등촌동 683-1,4층,2020 7 17,"14,700/0",17.52,2013,5.3,"14,700",0
11500,등촌 미르웰 한올림 3차, 등촌동 656-58,8층,2020 7 17,"13,500/0",14.41,2018,4.4,"13,500",0
11500,모노씨티빌등촌, 등촌동 658,4층,2020 7 18,"3,000/35",24.06,2010,7.3,"3,000",35
11500,뉴스토리오피스텔, 등촌동 683-1,4층,2020 7 18,"14,100/0",17.52,2013,5.3,"14,100",0
11500,어위쉬 예다인, 등촌동 63-12,14층,2020 7 18,"32,000/0",73.32,2008,22.2,"32,000",0
11500,라빌라스, 등촌동 637-19,10층,2020 7 18,"23,500/0",29.91,2018,9.0,"23,500",0
11500,대룡드림타워-1, 등촌동 684-3,9층,2020 7 18,"14,000/0",30.32,2004,9.2,"14,000",0
11500,현대프린스텔, 등촌동 628-13,3층,2020 7 18,"9,100/0",29.81,1999,9.0,"9,100",0
11500,강서메트로칸, 등촌동 656-52,4층,2020 7 19,"11,000/0",18.75,2013,5.7,"11,000",0
11500,HT뉴파인, 등촌동 636-42,7층,2020 7 19,"27,900/0",31.49,2020,9.5,"27,900",0
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,14층,2020 7 19,"23,000/0",28.3,2020,8.6,"23,000",0
11500,경동미르웰한올림, 등촌동 656,4층,2020 7 20,"14,000/0",16.19,2016,4.9,"14,000",0
11500,경동미르웰한올림, 등촌동 656,9층,2020 7 20,"1,000/58",16.19,2016,4.9,"1,000",58
11500,트라비하우스, 등촌동 628-18,2층,2020 7 20,"24,000/0",50.16,2005,15.2,"24,000",0
11500,길훈엔트런스빌, 등촌동 78-7,11층,2020 7 20,"1,000/55",27.29,2004,8.3,"1,000",55
11500,경동미르웰한올림, 등촌동 656,6층,2020 7 21,"14,800/0",16.19,2016,4.9,"14,800",0
11500,효성인텔리안, 등촌동 681-3,7층,2020 7 21,"24,000/0",50.37,2005,15.2,"24,000",0
11500,등촌동노블리움오피스텔, 등촌동 628,7층,2020 7 21,"5,000/65",48.53,2005,14.7,"5,000",65
11500,강변샤르망3단지, 등촌동 628-17,15층,2020 7 21,"6,000/80",58.36,2005,17.7,"6,000",80
11500,우림보보카운티뷰, 등촌동 649-14,4층,2020 7 21,"8,000/30",25.17,2004,7.6,"8,000",30
11500,길훈엔트런스빌, 등촌동 78-7,4층,2020 7 22,"1,500/50",27.29,2004,8.3,"1,500",50
11500,등촌 미르웰 한올림 3차, 등촌동 656-58,11층,2020 7 22,"2,000/50",14.41,2018,4.4,"2,000",50
11500,신도그랑피아오피스텔, 등촌동 642-2,5층,2020 7 22,"25,000/0",54.4,2003,16.5,"25,000",0
11500,뉴스토리오피스텔, 등촌동 683-1,3층,2020 7 23,"13,500/0",17.52,2013,5.3,"13,500",0
11500,강서메트로칸, 등촌동 656-52,7층,2020 7 23,"9,000/10",18.75,2013,5.7,"9,000",10
11500,등촌투웨니퍼스트2차, 등촌동 633-17,5층,2020 7 23,"17,800/0",29.68,2016,9.0,"17,800",0
11500,등촌 미르웰 한올림 3차, 등촌동 656-58,11층,2020 7 23,"14,500/0",14.41,2018,4.4,"14,500",0
11500,강서메트로칸, 등촌동 656-52,15층,2020 7 23,"1,600/30",17.31,2013,5.2,"1,600",30
11500,등촌동두산위브센티움, 등촌동 631,6층,2020 7 23,"14,000/0",22.6,2004,6.8,"14,000",0
11500,유원더블레스, 등촌동 637-27,5층,2020 7 23,"22,500/0",25.4,2020,7.7,"22,500",0
11500,효성인텔리안, 등촌동 681-3,9층,2020 7 24,"2,000/100",64.75,2005,19.6,"2,000",100
11500,강서메트로칸, 등촌동 656-52,8층,2020 7 24,"3,500/25",18.75,2013,5.7,"3,500",25
11500,강서메트로칸, 등촌동 656-52,5층,2020 7 24,500/40,18.75,2013,5.7,500,40
11500,HT뉴파인, 등촌동 636-42,6층,2020 7 25,"27,900/0",31.49,2020,9.5,"27,900",0
11500,뉴스토리오피스텔, 등촌동 683-1,8층,2020 7 25,"14,300/0",17.52,2013,5.3,"14,300",0
11500,등촌 미르웰 한올림 3차, 등촌동 656-58,4층,2020 7 25,"13,500/0",14.41,2018,4.4,"13,500",0
11500,경동미르웰한올림, 등촌동 656,6층,2020 7 25,"15,200/0",16.19,2016,4.9,"15,200",0
11500,경동미르웰한올림, 등촌동 656,3층,2020 7 25,"14,000/0",16.19,2016,4.9,"14,000",0
11500,등촌2차 크라운팰리스, 등촌동 641-2,11층,2020 7 25,"24,500/0",27.9,2020,8.4,"24,500",0
11500,등촌투웨니퍼스트3차, 등촌동 633-21,10층,2020 7 25,"4,000/42",27.97,2016,8.5,"4,000",42
11500,강변샤르망3단지, 등촌동 628-17,10층,2020 7 25,"31,000/0",58.36,2005,17.7,"31,000",0
11500,강변샤르망1단지, 등촌동 628-16,2층,2020 7 25,"30,000/0",63.16,2005,19.1,"30,000",0
11500,강변샤르망3단지, 등촌동 628-17,9층,2020 7 27,"5,000/80",58.36,2005,17.7,"5,000",80
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,14층,2020 7 27,"4,000/75",28.3,2020,8.6,"4,000",75
11500,경동미르웰한올림, 등촌동 656,2층,2020 7 27,"13,600/0",16.19,2016,4.9,"13,600",0
11500,우림보보카운티뷰, 등촌동 649-14,14층,2020 7 27,"13,000/0",27.36,2004,8.3,"13,000",0
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,12층,2020 7 27,"22,000/0",29.07,2020,8.8,"22,000",0
11500,경동미르웰한올림, 등촌동 656,9층,2020 7 27,"13,750/0",16.19,2016,4.9,"13,750",0
11500,킹덤하이너스, 등촌동 656-41,7층,2020 7 27,"23,100/0",36.28,2018,11.0,"23,100",0
11500,모노씨티빌등촌, 등촌동 658,5층,2020 7 27,"1,500/40",24.06,2010,7.3,"1,500",40
11500,우림보보카운티뷰, 등촌동 649-14,9층,2020 7 28,"1,000/60",27.36,2004,8.3,"1,000",60
11500,비원오피스텔, 등촌동 648-6,14층,2020 7 28,"2,000/55",36.99,2004,11.2,"2,000",55
11500,삼부르네상스, 등촌동 75-1,9층,2020 7 29,"29,500/0",60.8,2004,18.4,"29,500",0
11500,효성인텔리안, 등촌동 681-3,6층,2020 7 29,"25,000/0",58.91,2005,17.8,"25,000",0
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,10층,2020 7 29,"13,000/35",28.61,2020,8.7,"13,000",35
11500,경동미르웰한올림, 등촌동 656,6층,2020 7 30,"14,000/0",16.19,2016,4.9,"14,000",0
11500,등촌동두산위브센티움, 등촌동 631,9층,2020 7 30,"1,000/85",43.11,2004,13.0,"1,000",85
11500,ACE A-ZONE, 등촌동 639-8,5층,2020 7 30,"1,000/110",65.8,2005,19.9,"1,000",110
11500,ACE A-ZONE, 등촌동 639-8,13층,2020 7 30,"25,000/0",59.04,2005,17.9,"25,000",0
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,8층,2020 7 30,"25,000/0",28.3,2020,8.6,"25,000",0
11500,뉴스토리오피스텔, 등촌동 683-1,9층,2020 7 30,"10,000/22",17.52,2013,5.3,"10,000",22
11500,강서메트로칸, 등촌동 656-52,8층,2020 7 30,"2,000/35",17.58,2013,5.3,"2,000",35
11500,등촌2차 크라운팰리스, 등촌동 641-2,8층,2020 7 31,"31,000/0",37.3,2020,11.3,"31,000",0
11500,강변샤르망2단지, 등촌동 628-32,5층,2020 7 31,"33,500/0",63.16,2005,19.1,"33,500",0
11500,유원더블레스, 등촌동 637-27,6층,2020 7 31,"22,000/0",21.0,2020,6.4,"22,000",0
11500,등촌동 Y HAUS 오피스텔, 등촌동 633-24,2층,2020 7 31,"23,000/0",29.07,2020,8.8,"23,000",0
11500,아이디움, 등촌동 656-36,3층,2020 7 31,"2,000/40",17.31,2014,5.2,"2,000",40
11500,경동엠파이어스테이트, 화곡동 1111-3,14층,2020 7 1,"15,000/0",24.61,2012,7.4,"15,000",0
11500,포유, 화곡동 1111-4,8층,2020 7 1,"1,000/57",17.92,2018,5.4,"1,000",57
11500,크라운뷰, 화곡동 982-17,10층,2020 7 1,"15,000/0",49.22,2009,14.9,"15,000",0
11500,경동엠파이어시티 101동, 화곡동 1051-1,9층,2020 7 1,"1,000/42",15.63,2013,4.7,"1,000",42
11500,엠타워, 화곡동 899-29,3층,2020 7 1,500/25,18.35,2011,5.6,500,25
11500,스위트132드림하우스, 화곡동 900-32,4층,2020 7 1,"13,000/0",17.49,2013,5.3,"13,000",0
11500,연우넥스트파크뷰, 화곡동 1110,4층,2020 7 1,"14,000/0",15.29,2019,4.6,"14,000",0
11500,BK힐타운 화곡, 화곡동 24-43,5층,2020 7 2,"12,000/20",29.98,2019,9.1,"12,000",20
11500,서광프리메라, 화곡동 981-1,4층,2020 7 2,"4,000/80",80.75,2006,24.4,"4,000",80
11500,BK힐타운 화곡, 화곡동 24-43,5층,2020 7 2,"12,000/30",29.98,2019,9.1,"12,000",30
11500,월드오피스텔, 화곡동 899-43,8층,2020 7 2,"6,000/5",22.5,2002,6.8,"6,000",5
11500,강서구청 파크뷰 에버, 화곡동 987-1,7층,2020 7 2,"1,000/55",15.43,2020,4.7,"1,000",55
11500,연우넥스트뷰, 화곡동 1107-3,3층,2020 7 2,"13,000/0",17.32,2018,5.2,"13,000",0
11500,세교예지안6차, 화곡동 924-15,2층,2020 7 2,"16,200/0",34.7,2016,10.5,"16,200",0
11500,서광프리메라, 화곡동 981-1,3층,2020 7 3,"25,000/0",90.12,2006,27.3,"25,000",0
11500,골든라인씨티, 화곡동 935-15,6층,2020 7 3,"11,000/23",29.9,2019,9.0,"11,000",23
11500,지엠벨리, 화곡동 1116-5,3층,2020 7 3,"14,000/0",13.42,2020,4.1,"14,000",0
11500,지엠벨리, 화곡동 1116-5,13층,2020 7 3,"3,000/45",13.89,2020,4.2,"3,000",45
