건물명,주소,위도,경도
중계무지개, 중계동 512,37.6427256,127.0665616
중앙하이츠아쿠아, 중계동 514,37.64502913,127.0677871
목련(3단지), 중계동 514-3,37.64670936,127.0688211
건영2, 중계동 515-2,37.64706215,127.0663015
중계동주공영구임대(1단지), 중계동 515-3,37.6473131,127.0653116
현대(3차), 중계동 576,37.65039157,127.0817169
현대1(4차), 중계동 577,37.6486851,127.0850472
현대2(4차), 중계동 578,37.64781531,127.0847397
성원1, 중계동 580,37.65006832,127.0699529
성원2, 중계동 581,37.66127938,127.0752411
청암3단지(582), 중계동 582,37.66037527,127.0788851
금호타운(583), 중계동 583,37.64710004,127.0812037
이연아마빌레, 중계동 58-34,37.64657329,127.0825992
삼창타워주상프라자, 중계동 584-1,37.65901275,127.0726927
중계3우성, 중계동 585,37.65245829,127.0730774
건영재건축(586), 중계동 586,37.66145919,127.07611
양지마을(대림)1, 중계동 587,37.65126156,127.0706595
양지대림1(임대), 중계동 587-1,37.65205243,127.0714677
양지마을(대림)2, 중계동 588,37.65343615,127.0723717
양지대림2(임대), 중계동 588-1,37.65473331,127.0728391
신안, 중계동 590,37.65142694,127.072038
대호, 중계동 591,37.65985207,127.0733073
중계3벽산, 중계동 592,37.65433147,127.0735861
삼성, 중계동 593,37.64894383,127.0834174
경남아너스빌, 중계동 597,37.66205127,127.0771183
한화꿈에그린, 중계동 598,37.64717376,127.0831579
중계스타클래스, 중계동 599,37.65880897,127.0773286
극동의푸른별1차, 중계동 600,37.64501751,127.0818376
동도센트리움(601), 중계동 601,37.65829569,127.073353
비콘드림힐(602), 중계동 602,37.65858065,127.0758476
한화꿈에그린TheFirst, 중계동 606,37.65913078,127.0743616
한신월드, 중계동 68-1,37.64847571,127.0836644
진로유통조합대림, 중계동 78,37.64880244,127.0819807
부강쉘브르, 중계동 90-30,37.65011229,127.0846811
삼보드림, 중곡동 107-4,37.55593011,127.0923764
삼성로얄3, 중곡동 109-2,37.55516782,127.0926195
주성AURA, 중곡동 130-5,37.55564229,127.0859997
대영1동, 중곡동 133-7,37.55616933,127.0846544
중곡2단지, 중곡동 190-26,37.56677832,127.0784135
중곡1단지, 중곡동 191-77,37.56640856,127.0789027
한영해시안 아파트, 중곡동 238-6,37.5644663,127.0769434
진흥아르미, 중곡동 252-8,37.56237567,127.0757638
호동, 중곡동 254-12,37.56148853,127.0766986
에스케이, 중곡동 292,37.56876994,127.086517
삼민, 중곡동 609,37.56310254,127.0837219
테라팰리스중곡1, 중곡동 624-19,37.56036684,127.0768691
삼보글로벌101동, 중곡동 647-1,37.55972655,127.0803015
삼보글로벌102동, 중곡동 647-2,37.5595253,127.0802003
성원, 중곡동 681,37.57113394,127.07962
중곡동광덕, 중곡동 683,37.56845011,127.0793622
타워캐슬, 중곡동 698,37.56161924,127.0822295
욱현하이브Ⅲ, 중곡동 699,37.55456578,127.0878674
강림월드타운, 중동 36-29,36.33283713,127.4278416
DMC마포청구아파트, 중동 390,37.16846136,128.6662395
중동계룡아파트, 중동 391,37.19602513,128.6009808
마포중동현대, 중동 392,37.19577653,128.601617
건영월드컵, 중동 393,37.16746702,128.6643018
동원월드타운, 중동 395,37.13934554,128.6947768
울트라월드컵(참누리), 중동 398,37.14009645,128.6956171
백명TRENDYAPT, 중동 39-9,35.84809587,128.6144866
현대, 중동 40-12,35.84789345,128.6148669
예원, 중동 58-39,37.57378077,126.9030138
리하우스(LEEHAUS), 중림동 1153,37.55992256,126.9665542
더플레이스충정로, 중림동 1154,37.55895577,126.9660173
성요셉, 중림동 149,37.55961083,126.9672386
삼성사이버빌리지, 중림동 200,37.55801552,126.9655143
중림동삼성사이버빌리지(임대, 중림동 201,37.5572119,126.964644
브라운스톤(355-0), 중림동 355,37.56050719,126.9683356
로얄, 중화동 110-26,37.60101048,127.0824548
극동, 중화동 19,37.60358922,127.083653
한솔e(B동), 중화동 19-3,37.60324651,127.0836397
미영리치타운, 중화동 207-14,37.59500852,127.077878
동양엔파트, 중화동 208-33,37.5940095,127.0751698
범양프레체, 중화동 208-4,37.59448225,127.0758851
한영(102), 중화동 274-75,37.60648037,127.0823635
청원다미소, 중화동 286-22,37.60200639,127.0799913
금강, 중화동 297-84,37.59574732,127.0790407
강오(B동), 중화동 307-6,37.60444144,127.0785764
강오(A동), 중화동 307-76,37.60403663,127.0784767
태능에셈빌, 중화동 314-1,37.599265,127.07749
남광타운, 중화동 413-8,37.59359536,127.0713036
중화동건영아파트, 중화동 42,37.60576252,127.083428
삼익, 중화동 438,37.60458058,127.07775
한신2, 중화동 450,37.59726751,127.0818754
한신1차, 중화동 450,37.59726751,127.0818754
동구햇살아파트101동, 중화동 452,37.59990898,127.0785187
청광플러스원, 중화동 453,37.60267208,127.0800824
동양엔파트2차, 중화동 454,37.59417549,127.0746026
네르비, 증산동 161-8,37.58757357,126.9117216
자선메르시안(162-20), 증산동 162-20,37.58655085,126.9108757
자선메르시안(164-17), 증산동 164-17,37.58566799,126.9106755
목화, 증산동 164-5,37.58542754,126.910809
문영마운틴(167-1), 증산동 167-1,37.58526042,126.908813
문영마운틴(167-2), 증산동 167-2,37.47031929,129.1551584
디오반, 증산동 173-1,37.58346744,126.9086054
자선메르시안(102), 증산동 174-14,37.58247113,126.9073799
삼성베스트빌, 증산동 174-8,37.58175557,126.9066819
선정(177), 증산동 177-20,37.58119011,126.9060705
청운, 증산동 178-8,37.58013313,126.9049104
월드메르시안(179-9), 증산동 179-9,37.57977898,126.9045541
두성, 증산동 185-19,37.58296773,126.9062515
세영, 증산동 188-12,37.58462848,126.9078012
자선메르시안(193), 증산동 193-1,37.58761165,126.909541
명남태봉, 증산동 202-7,37.5866135,126.9080257
DMC덕원, 증산동 220-1,37.57878704,126.9036733
DMC자이2단지, 증산동 223-28,37.57875782,126.8995814
DMC우방, 증산동 244,37.582002,126.9032458
증산중앙하이츠, 증산동 248,37.58315294,126.908245
태광, 증산동 249,37.58424082,126.9094178
월드빌, 증산동 250,37.58629104,126.9115234
선정(178), 증산동 251,37.57990793,126.904866
인우, 증산동 252,37.58265378,126.9078717
자선메르시안(101), 증산동 253,37.58222966,126.9071753
DMC문영퀸즈파크, 증산동 254,37.58765357,126.9078207
두산위브, 증산동 255,37.58400681,126.9063291
미그린, 증산동 256,37.58023759,126.9053445
은평뉴타운상림마을(푸르지오C-6), 진관동 1,37.64911041,126.9302173
은평뉴타운상림마을(현대아이파크B-14), 진관동 10,37.64250317,126.9311415
은평뉴타운 박석고개(힐스테이트12단지), 진관동 101,37.63203412,126.9201489
은평뉴타운 박석고개(힐스테이트12단지임대), 진관동 101,37.63203412,126.9201489
은평뉴타운 박석고개(힐스테이트1단지), 진관동 102,37.6330183,126.9223048
은평뉴타운 박석고개(힐스테이트1단지임대), 진관동 102,37.6330183,126.9223048
은평뉴타운 마고정2단지, 진관동 105,37.63328292,126.9240641
은평뉴타운 마고정(동부센트레빌11단지), 진관동 106,37.63201822,126.925543
은평뉴타운 마고정(센트레빌3단지), 진관동 107,37.63306113,126.9273323
은평뉴타운상림마을(현대아이파크B-13), 진관동 11,37.6420867,126.9294866
은평뉴타운 폭포동(힐스테이트임대), 진관동 113,37.633789,126.9137249
은평뉴타운상림마을(현대아이파크B-10), 진관동 12,37.64494136,126.9275177
은평뉴타운 박석고개(힐스테이트13단지), 진관동 123,37.63064266,126.9213225
은평뉴타운상림마을(현대아이파크B-3), 진관동 13,37.64607974,126.9262344
은평뉴타운 폭포동(힐스테이트D-10), 진관동 132,37.64352348,126.9398277
은평뉴타운상림마을(롯데캐슬A-2), 진관동 14,37.64523448,126.9248947
은평뉴타운 폭포동(힐스테이트D-9), 진관동 140,37.63790792,126.9347399
은평뉴타운상림마을(현대아이파크B-11), 진관동 15,37.64429258,126.9265818
은평뉴타운 기자촌11단지, 진관동 150,37.63632121,126.9346523
은평뉴타운 제각말 푸르지오(5-1단지), 진관동 154,37.62842803,126.9321312
은평뉴타운 제각말 푸르지오(5-2단지), 진관동 155,37.63123727,126.9308216
은평뉴타운상림마을(롯데캐슬A-1), 진관동 19,37.64154668,126.9227382
은평뉴타운상림마을(푸르지오C-7), 진관동 2,37.64875824,126.9317927
은평뉴타운상림마을(롯데캐슬A-12), 진관동 20,37.64196331,126.9225907
은평뉴타운 구파발9단지(임대), 진관동 22,37.65075191,126.9437618
은뜨락, 진관동 235-28,37.62984058,126.9200472
은평뉴타운 구파발(삼성래미안9단지), 진관동 25,37.64559824,126.9538884
은평뉴타운 구파발(금호어울림10단지), 진관동 27,37.64675041,126.9401576
은평뉴타운 구파발10단지(장기전세), 진관동 28,37.64495334,126.9237311
은평뉴타운상림마을(푸르지오C-8), 진관동 3,37.64672909,126.929765
은평뉴타운상림마을(푸르지오C-5), 진관동 5,37.64796601,126.9287402
은평뉴타운상림마을(현대아이파크B-4), 진관동 6,37.64702869,126.9276371
은평뉴타운솔하임, 진관동 60,37.63967039,126.9180952
은평 스카이뷰 자이, 진관동 62,37.64148536,126.9186832
힐데스하임, 진관동 64,37.64139061,126.920352
은평뉴타운엘크루, 진관동 65,37.64268737,126.9212089
은평뉴타운꿈에그린, 진관동 66,37.64017574,126.9200314
은평뉴타운상림마을(현대아이파크B-9), 진관동 7,37.64594092,126.9286891
은평뉴타운 우물골(두산위브6단지), 진관동 81,37.63522626,126.9241098
은평뉴타운 우물골(두산위브4단지), 진관동 82,37.6345854,126.9245549
은평뉴타운 우물골(두산위브5단지), 진관동 83,37.63458699,126.9276987
은평뉴타운 우물골(두산위브7단지), 진관동 84,37.63644094,126.928783
은평뉴타운 우물골(두산위브8단지), 진관동 88,37.63626446,126.9313739
은평뉴타운 제각말 푸르지오(5-4단지), 진관동 92,37.63475758,126.9167166
은평뉴타운 제각말 푸르지오(5-3단지), 진관동 94,37.63403439,126.9168339
창동그린아파트, 창동 254-30,37.65382713,127.0452466
현진아파트, 창동 254-5,37.65388755,127.0455234
동아, 창동 26,37.61057444,128.3906774
주공19단지(창동 리버타운), 창동 27,37.61090103,128.3900387
상아1차아파트, 창동 299,36.63045146,128.1934424
창동주공18단지, 창동 30,37.60973498,128.3907025
상아2차아파트, 창동 300,37.61459657,128.3794399
창동주공1단지, 창동 305,37.65352251,127.039402
창동주공2단지, 창동 316,37.61190298,128.3821549
창동주공3단지(해등마을), 창동 347,37.61565822,128.3790602
서울가든, 창동 366,36.63550041,128.1930142
주공17단지, 창동 38,37.62375972,128.3969205
창동주공4단지, 창동 380,36.63475018,128.1923528
세인트라디움, 창동 442-17,37.64256593,127.0413488
삼성래미안, 창동 45,37.61274966,128.3927534
한신APT, 창동 451,37.60903852,128.3728858
(552-12), 창동 552-12,37.6371551,127.0370592
영창하모니A, 창동 582-21,37.64115794,127.0367099
새울아파트, 창동 608-167,37.64527576,127.0398671
한일아파트, 창동 621-1,37.60277713,128.3547926
창동한신휴플러스(621-69), 창동 621-69,37.64573231,127.0350369
금강101, 창동 629-24,37.64429226,127.0357677
LIG건영캐스빌, 창동 635-42,37.64141184,127.0339726
하이브빌2, 창동 655-7,37.64674009,127.0343624
넥스젠하우스, 창동 661-1,36.64288893,128.19275
하우니티, 창동 661-10,37.64949515,127.0361544
원산아파트33차, 창동 661-13,37.64922293,127.035929
호신빌딩, 창동 661-38,37.64969979,127.0357363
황지, 창동 661-89,37.65017973,127.0365417
중흥에스클래스, 창동 665-21,37.6480423,127.0389782
금성파크A동, 창동 665-25,37.64863014,127.0383462
월가타워, 창동 7,37.62043697,128.3947181
새울(715-25), 창동 715-25,37.65435381,127.0405588
미소애, 창동 715-3,37.65606168,127.0401258
새로움아파트, 창동 731-54,37.65720054,127.0403913
성원상떼빌, 창동 743-15,37.66080511,127.049769
창동역 블루핀 2동, 창동 743-23,37.6603541,127.0499302
창동역 블루핀 1동, 창동 743-28,37.66048792,127.04961
대우, 창동 804,37.64249587,127.0377673
동아그린, 창동 805,37.65435214,127.0464986
쌍용, 창동 807,37.65983491,127.0482783
동아청솔, 창동 808,37.65740263,127.0483513
금용, 창동 809,37.63787016,127.0356865
신창, 창동 810,37.6406801,127.0416885
대동, 창동 811,37.66167805,127.0441025
창동현대타운, 창동 812,37.64710754,127.0352414
현대조합, 창동 813,37.65582855,127.0408921
대우그린, 창동 814,37.64647163,127.0495309
창동2차현대, 창동 815,37.66112897,127.046154
창동3차현대, 창동 816,37.66010083,127.0460313
수산트리플, 창동 817,37.64043728,127.0341692
창동현대4차, 창동 818,37.65901212,127.0463494
태영데시앙, 창동 819,37.64291224,127.0334346
창동신도브래뉴1차, 창동 820,37.65605076,127.0445339
초안산신도브래뉴, 창동 821,37.63342809,127.0425408
대림e-편한세상, 창동 822,37.65361438,127.0457961
금호어울림, 창동 823,37.65643872,127.0418003
창동한승미메이드, 창동 824,37.63291359,127.0427133
북한산아이파크5차, 창동 825,37.65790037,127.0435851
북한산한신휴플러스, 창동 826,37.65576574,127.0428508
동도센트리움, 창동 827,37.66164578,127.045315
두산, 창신동 232,37.57426924,127.0142878
그린, 창신동 23-326,37.5793152,127.0106869
브라운스톤창신, 창신동 23-76,37.57736622,127.0150329
창신이수, 창신동 23-816,37.57802501,127.0146689
동대문, 창신동 328-17,37.57226629,127.0151901
동대문상가, 창신동 436-64,37.570113,127.0147889
동대문맨션, 창신동 578-5,37.57238751,127.0110488
MID그린(2동), 창신동 601-1,37.57799438,127.0097649
MID그린(3동), 창신동 601-2,37.57797021,127.010012
일우, 창신동 602,37.57733097,127.0096965
MID그린(8동), 창신동 602-1,37.57735034,127.0098908
창림, 창신동 639-20,37.57599962,127.0093604
덕산, 창신동 639-50,37.57612594,127.0099162
유성, 창신동 640-76,37.57540116,127.0093764
창신쌍용1, 창신동 702,37.58063741,127.0139409
창신쌍용2, 창신동 703,37.58024348,127.0117497
중앙하이츠104동, 창전동 42-10,37.54947364,126.9278021
중앙하이츠 101동, 창전동 42-7,37.54948187,126.9282848
중앙하이츠 102동, 창전동 42-8,37.54973457,126.928033
중앙하이츠103동, 창전동 42-9,37.54964523,126.9278197
창전래미안, 창전동 437,37.28424574,127.4466833
신촌금호, 창전동 438,37.28481294,127.4464475
신촌태영데시앙, 창전동 439,37.28539994,127.4465256
창전동현대홈타운, 창전동 440,37.28603892,127.4477969
창전 쌍용스윗닷홈, 창전동 441,37.28658719,127.4472857
서강오벨리스크스위트, 창전동 442,37.28722599,127.4466908
해모로, 창전동 443,37.28672456,127.4475014
서강예가, 창전동 444,37.28592521,127.4493707
마포웨스트리버태영데시앙, 창전동 449,37.28414254,127.4474111
건우그린, 창천동 359,37.56058376,126.9287337
노블레스, 창천동 416,37.55974611,126.9280008
씨밀레, 창천동 468,37.55996123,126.9275495
하이펠리스, 창천동 470,37.55973557,126.9275521
3RU-City, 창천동 510-2,37.55882396,126.9273685
래디앙, 창천동 511-5,37.55939276,126.9289992
광남캐스빌1(512-4), 창천동 512-4,37.5597522,126.9270812
연대JK, 창천동 518,37.56180518,126.9316767
산경, 천연동 117-23,37.56824604,126.9597654
천연뜨란채, 천연동 145,37.5675258,126.95827
천왕이펜하우스4단지, 천왕동 273,37.48026589,126.8382413
천왕이펜하우스7단지, 천왕동 274,37.47936283,126.8396423
천왕이펜하우스6단지, 천왕동 275,37.47823487,126.8413255
천왕이펜하우스5단지, 천왕동 277,37.48023184,126.8413017
천왕이펜하우스3단지, 천왕동 278,37.48274756,126.8399268
천왕이펜하우스2단지, 천왕동 279-2,37.48479827,126.8385109
천왕이펜하우스1단지, 천왕동 282,37.48606705,126.8373647
다성이즈빌(121-32), 천호동 121-32,37.54045646,127.1364535
강동역두산위브센티움, 천호동 155-5,37.53721294,127.1346996
우정에쉐르(102동), 천호동 163-14,37.53795966,127.1332583
우정에쉐르(101동), 천호동 163-34,37.5379214,127.1335584
하이브2, 천호동 164-70,37.53721313,127.1332596
창대캐슬, 천호동 166-106,37.5382788,127.1310179
현진에스페랑스, 천호동 166-109,37.53809023,127.1309299
현대아파트, 천호동 168-6,37.5384239,127.1327959
천호네스빌, 천호동 170-2,37.53870301,127.1335798
우성, 천호동 19-1,37.54976294,127.1387572
동아하이빌아파트, 천호동 217-132,37.54471252,127.1341072
고려아파트(C동), 천호동 22-11,37.5500183,127.1412706
평대미진아파트, 천호동 22-17,37.5497848,127.1410273
고려아파트(B동), 천호동 22-23,37.55029513,127.1412968
고려아파트(D동), 천호동 22-9,37.55006177,127.1408136
한신아파트, 천호동 237,37.54583674,127.1348712
평대보민아파트, 천호동 26-12,37.54891721,127.1425773
형인허브빌, 천호동 27-41,37.5489003,127.1409704
MAIBAUM천호동아파트, 천호동 27-5,37.54925025,127.1410814
용명브릿지아파트, 천호동 28,37.54767428,127.1404761
시티빌아파트, 천호동 287-16,37.54828188,127.1274057
보람아파트, 천호동 287-25,37.5482262,127.127853
유원아파트, 천호동 287-9,37.54877684,127.1278328
브라운스톤 암사아파트, 천호동 288-29,37.54873797,127.1290583
삼익아파트, 천호동 288-5,37.54861465,127.1284643
천호동이연아마빌레아파트, 천호동 291-50,37.54737293,127.132593
이연아마빌레(293-8), 천호동 293-8,37.54681825,127.1338009
태천와이드빌, 천호동 302-3,37.54636831,127.1314402
중앙하이츠, 천호동 305,37.54739049,127.1299537
신주아파트(313), 천호동 313,37.54631372,127.1274881
다성이즈빌(320), 천호동 320,37.54763849,127.1236708
성인아파트, 천호동 32-2,37.54776143,127.1421577
집앤사스윗사이드아파트, 천호동 328-1,37.54582096,127.122441
천호e-편한세상, 천호동 333-55,37.54428892,127.124333
즈믄촌, 천호동 334,37.54347076,127.1244475
한건브리앙아파트, 천호동 338-20,37.54279818,127.122341
다성씨티아파트(340-6), 천호동 340-6,37.5424417,127.1236076
그랜드밸리아파트, 천호동 34-1,37.54657866,127.1415445
태천아파트, 천호동 35-12,37.54643672,127.1408104
신동양빛여울아파트, 천호동 35-4,37.54693961,127.1407017
다성시티아파트, 천호동 358-4,37.54313401,127.1257013
제일아파트, 천호동 361-1,37.54443167,127.1275538
베스트빌, 천호동 37-24,37.54699503,127.1389627
새롬트윈스아파트(B동), 천호동 39-6,37.54561377,127.1394973
두산위브센티움, 천호동 414,37.53945597,127.1269614
엘림스퀘어2, 천호동 416-12,37.54031876,127.1263075
대우한강베네시티, 천호동 425-5,37.5405766,127.1249144
천호엘크루, 천호동 427-3,37.54016939,127.1245282
금호아파트, 천호동 44,37.54481166,127.1421872
진넥스빌Ⅲ, 천호동 447-15,37.53619393,127.1327606
강동역신동아파밀리에, 천호동 447-17,37.53654151,127.1332471
강동상떼빌, 천호동 450,37.53701777,127.1304343
강동파크빌, 천호동 450-38,37.53783403,127.1310664
미사 아름채 아파트, 천호동 452-15,37.53839905,127.1282524
어바니엘, 천호동 452-22,37.53822274,127.1288668
강동이루미아파트, 천호동 46,37.54385967,127.1403959
리버하임아파트, 천호동 462-35,37.54109321,127.1194445
우정아파트, 천호동 46-5,37.54417388,127.1412638
현진리버파크, 천호동 467-11,37.54218197,127.1208199
천호1차우림루미아트, 천호동 47-24,37.54412074,127.1396886
금성타운, 천호동 49-16,37.54284276,127.1401414
천호동1차예전이룸아파트, 천호동 49-4,37.54316508,127.1391059
대명사이버아파트, 천호동 49-8,37.5434625,127.1400251
천호2차우림루미아트, 천호동 50,37.54306128,127.1406424
다성이즈빌(50-11), 천호동 50-11,37.54279934,127.14121
광남벨라스643V(50-32), 천호동 50-32,37.54265988,127.1408403
광남캐스빌아파트, 천호동 52-1,37.54249635,127.1396907
태천해오름아파트, 천호동 52-17,37.54191993,127.1405396
천호2차이룸아파트, 천호동 52-6,37.54228966,127.1399497
삼성, 천호동 528,37.538705,127.135185
광남벨라스2차아파트(53-32), 천호동 53-32,37.54254713,127.1388114
광남벨라스2차아파트, 천호동 53-6,37.5427758,127.1389099
다성씨티아파트, 천호동 53-9,37.54264298,127.139256
지원G델타아파트, 천호동 54-12,37.54191185,127.1379871
골드하임(101동), 천호동 54-13,37.54188113,127.1382809
대명에버빌아파트, 천호동 54-4,37.54212871,127.138216
지원골드아파트, 천호동 54-6,37.54203747,127.1387214
율전에버그린아파트, 천호동 54-7,37.5419832,127.1390282
다성이즈빌아파트(55-25), 천호동 55-25,37.54138881,127.1402231
천호롯데아파트, 천호동 55-4,37.54160615,127.1382412
동아코아아파트, 천호동 563,37.54130622,127.1259684
성원아파트, 천호동 564,37.53868095,127.1342166
천호현대아이파크, 천호동 565,37.53609663,127.1337727
천호태영아파트, 천호동 566,37.53820191,127.1299581
동구햇살아파트, 천호동 567,37.54826012,127.1408193
강변그대가리버뷰, 천호동 568,37.54833557,127.1232972
강변그대가갤럭시, 천호동 570,37.54663587,127.1227524
래미안강동팰리스, 천호동 571,37.53718735,127.1319583
삼환아파트101동, 청담동 10,37.52165765,127.0475857
청담대우로얄카운티6차, 청담동 101-1,37.52795587,127.0460601
연세리버테라스, 청담동 102,37.52889003,127.046648
청담파라곤Ⅱ 1단지, 청담동 102-1,37.52866645,127.0465594
연세힐하우스1, 청담동 102-2,37.52848831,127.0473675
연세빌라(102-6), 청담동 102-6,37.5286184,127.0478672
연세리버빌3, 청담동 104,37.52847081,127.0481188
씨티2차(202동), 청담동 104-13,37.52838324,127.0487762
엘지빌라, 청담동 104-2,37.52827413,127.0482091
씨티3차, 청담동 105,37.52815228,127.0495232
목화, 청담동 105-6,37.52807169,127.0498581
현대한강빌라, 청담동 106,37.52805774,127.050155
상지리츠빌6, 청담동 106-1,37.52779096,127.0502404
강변상지리츠빌, 청담동 106-17,37.5279548,127.0505888
청강(건영), 청담동 108,37.52747303,127.0523416
청담범신칼릭스빌2차, 청담동 109-16,37.5267279,127.0517533
청담대우멤버스카운티8차, 청담동 110,37.52735627,127.0508901
청담대우멤버스카운티12차, 청담동 110-11,37.52665123,127.0510483
청담대우멤버스카운티10차, 청담동 110-13,37.52666276,127.050587
청담대우멤버스카운티7차, 청담동 110-3,37.52716221,127.051191
청담대우멤버스카운티6차, 청담동 110-4,37.52706724,127.0507808
청담CJ빌리지, 청담동 111-11,37.52680973,127.0497124
우성아파트, 청담동 11-25,37.52170667,127.0468489
"청담힐A동, 진도B동", 청담동 113,37.52776585,127.0486105
삼호빌라A동, 청담동 113-16,37.52727061,127.0487668
삼호빌라B동, 청담동 113-23,37.52769256,127.0489273
상지리츠빌4B, 청담동 114-18,37.52772175,127.0480478
상지리츠빌9차, 청담동 116-10,37.52690839,127.0478984
대우리츠카운티, 청담동 117-22,37.52668573,127.0485264
대우로얄카운티3, 청담동 117-6,37.52589453,127.0480701
청담동현대빌라트, 청담동 121,37.52668952,127.0489417
청담8차상지리츠빌, 청담동 121-14,37.52570511,127.0485734
상지리츠빌10차, 청담동 122-1,37.52604972,127.0495274
청담대우멤버스카운티11차, 청담동 122-15,37.52615031,127.0499696
청담 신원아침도시마인, 청담동 122-35,37.52642929,127.0496639
범신칼릭스빌, 청담동 125,37.52528137,127.0508457
연세7차 A동, 청담동 127,37.52626732,127.0516819
상지리츠빌5A, 청담동 127-12,37.52653138,127.0520248
상지리츠빌(127-16), 청담동 127-16,37.52610348,127.0524653
연세7차 B동, 청담동 127-2,37.52607725,127.0519166
청담현대3차아파트, 청담동 127-31,37.52690184,127.0530211
상지리츠빌5B, 청담동 127-37,37.52630748,127.0523056
상지카일룸, 청담동 128,37.52683309,127.0541872
구산, 청담동 128-1,37.52668333,127.0539026
더펜트하우스청담, 청담동 129,37.52604194,127.054226
청담아이파크, 청담동 130,37.5252448,127.0551637
마크힐스웨스트윙, 청담동 130-6,37.52481247,127.055278
마크힐스이스트윙, 청담동 130-7,37.52457858,127.0553384
래미안청담로이뷰, 청담동 134,37.52476081,127.0562429
청담삼익아파트, 청담동 134-15,37.52331355,127.0592014
신동아, 청담동 134-16,37.5229448,127.058731
청담자이, 청담동 134-38,37.52350713,127.0574145
"청담2차 이-편한세상(201동,202동,203동)", 청담동 14,37.52146921,127.0454037
청담매스터빌, 청담동 141-1,37.52757045,127.0441396
청담2차 이-편한세상(204동), 청담동 15,37.5206433,127.0449609
청담2차 이-편한세상(205동), 청담동 15-21,37.5207566,127.0462001
현대아파트, 청담동 23,37.52140374,127.040564
골든아트빌, 청담동 28-13,37.51990938,127.0469298
청담4차 이-편한세상, 청담동 28-20,37.52050986,127.0468971
청담대림 이-편한세상, 청담동 30-33,37.52053821,127.0478073
청담아르지움, 청담동 32,37.51978673,127.0481752
청담동삼성1차아파트, 청담동 33,37.51941611,127.0478382
청담스위트, 청담동 34-13,37.51925394,127.0473306
한신오페라하우스, 청담동 35-47,37.51927337,127.0455732
한신오페라하우스2차, 청담동 35-48,37.51889642,127.0453559
영풍마드레빌, 청담동 36,37.51918244,127.0445633
삼성청담아파트, 청담동 42,37.51791747,127.0427972
청담우방아파트, 청담동 43,37.51814569,127.0439946
현대빌라(43-1), 청담동 43-1,37.51838136,127.0444747
청담3차 이-편한세상(301동), 청담동 44-21,37.5185851,127.045644
청담파크빌, 청담동 46-12,37.51906874,127.0486962
청담그랑빌, 청담동 46-5,37.51911302,127.0491318
대우유로카운티, 청담동 50-5,37.5237345,127.0497986
휴먼스타빌, 청담동 5-25,37.5237007,127.0460525
더 갤러리파크, 청담동 54-5,37.52335038,127.0535501
청담대우로얄카운티5차, 청담동 59-13,37.52268292,127.052358
연세빌라(59-16), 청담동 59-16,37.52262123,127.0520647
삼성청담공원아파트, 청담동 60,37.52247828,127.0504844
청담디에브스아파트, 청담동 62-6,37.52288561,127.0492158
청담 어퍼하우스, 청담동 64-1,37.52093561,127.0504616
진흥아파트, 청담동 65,37.52011086,127.0514153
청담린든그로브, 청담동 67-1,37.52282045,127.0536286
동양파라곤, 청담동 69-18,37.52166919,127.0543762
현대아파트(75-1), 청담동 75-1,37.51950885,127.0516611
라테라스 청담, 청담동 76-12,37.51973713,127.0504915
이니그마빌, 청담동 94,37.52553842,127.0435553
청량리신주, 청량리동 205-755,37.59082828,127.041072
홍릉동부, 청량리동 212,37.58610542,127.0461949
홍릉동부(임대), 청량리동 213,37.58544635,127.045155
현대, 청량리동 234-2,37.58492949,127.0465363
미주, 청량리동 235-1,37.58399675,127.046764
광남캐스빌, 청량리동 425,37.5860825,127.0445151
청량리한신(임대), 청량리동 59,37.58730526,127.0475884
한신, 청량리동 60,37.5879394,127.0491672
현대코아, 청량리동 738,37.58144149,127.0443885
상그레빌, 청량리동 949,37.59511697,127.0409345
GS자이, 청암동 181,37.53511189,126.9467871
청운현대, 청운동 56-45,37.58626129,126.9673951
아이딜, 청파동1가 1-36,37.54944323,126.966979
목화, 청파동1가 84-3,37.54775708,126.9677858
효창PALACEVILLE , 청파동3가 132-13,37.54272544,126.9638353
한울글로리B, 청파동3가 132-68,37.54301402,126.962795
진양상가, 충무로4가 120-3,37.5624347,126.9959313
남산센트럴 자이, 충무로4가 306,37.56254021,126.9976697
이지마루 충무로, 충무로5가 36-19,37.56329143,126.9994708
충무로엘크루메크로시티2, 충무로5가 36-2,37.56338224,127.0000017
충무로헤센스마트, 충무로5가 90,37.56140168,126.9985058
CS타워, 충신동 62-2,37.57513193,127.0040425
현대, 충정로2가 185-15,37.56370304,126.9632263
로얄훼미리A, 충정로2가 69-23,37.5645279,126.9630112
미동, 충정로3가 189-8,37.56322298,126.9641576
피어리스, 충정로3가 222,37.56291792,126.9651868
충정, 충정로3가 250-5,37.56174469,126.9642447
충정솔레디움(101동), 충정로3가 30-17,37.56186251,126.9612218
충정솔레디움(102동), 충정로3가 30-2,37.56187854,126.9609518
장미, 충정로3가 30-9,37.56193514,126.9614732
새롬, 충정로3가 3-19,37.56325686,126.9609325
글로리, 충정로3가 32-10,37.56132228,126.9616683
행복한, 충정로3가 3-46,37.56264475,126.9608051
충정리시온, 충정로3가 465,37.56028059,126.9648221
우리유앤미, 충정로3가 466,37.56193634,126.9623741
